,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,FIPS,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00
290,5692,3424,2432,592,1840,53,033,030309,53033030309,3508,429,117,34,41,408,65,33,0,205100,765,2417,44599,149,44,147,188,200,159,187,147,204,213,277,157,137,66,74,68
291,5051,3041,1706,1122,584,53,033,030310,53033030310,3072,382,223,24,1,372,69,15,0,187700,846,1721,63880,49,30,79,88,61,50,59,59,80,178,405,315,148,64,50,6
292,5107,3568,1675,1255,420,53,033,030311,53033030311,3033,262,60,19,0,209,30,13,0,156900,722,1677,54339,99,40,70,87,152,40,61,81,100,253,213,243,118,84,30,6
293,5040,3401,1799,999,800,53,033,030312,53033030312,3048,283,48,23,27,277,58,5,0,164000,620,1814,52391,151,97,117,59,75,47,154,102,39,224,240,319,122,28,35,5
294,5613,4699,2087,1546,541,53,033,030401,53033030401,3658,305,68,42,9,306,79,18,0,167500,885,2076,61220,52,75,91,80,107,54,132,80,93,254,326,433,176,59,49,15
295,4155,3239,1510,1430,80,53,033,030403,53033030403,2867,276,107,34,6,244,41,6,0,165600,1231,1549,61745,18,34,37,70,91,16,64,76,112,186,313,224,202,43,37,26
296,3304,2932,1187,1098,89,53,033,030404,53033030404,2138,219,84,30,8,192,29,23,0,158100,765,1195,64063,45,38,23,69,42,40,53,56,36,138,189,222,145,36,31,32
297,1959,1542,1071,322,749,53,033,030501,53033030501,1431,8,18,6,8,23,0,0,0,132200,472,1065,17643,355,130,105,98,57,42,56,62,25,67,29,22,8,0,9,0
298,3745,3060,1644,514,1130,53,033,030503,53033030503,2692,156,34,0,0,167,17,42,0,77800,683,1640,36702,81,179,129,132,84,151,173,97,111,167,178,132,0,11,7,8
299,4657,3634,1989,1052,937,53,033,030504,53033030504,2992,105,47,33,16,241,63,16,0,119300,655,1991,38590,202,191,162,111,120,133,125,130,149,177,207,196,44,25,8,11
300,5075,4224,2081,1165,916,53,033,030600,53033030600,3311,176,92,9,8,131,87,34,0,139800,609,2059,41143,211,102,140,180,127,109,123,170,104,157,200,285,58,60,0,33
301,3845,3073,1573,598,975,53,033,030700,53033030700,2335,114,36,0,7,113,36,6,0,126800,650,1566,33214,168,124,97,127,160,142,98,89,97,126,162,85,59,6,16,10
302,5958,4573,2228,1259,969,53,033,030801,53033030801,3497,99,0,8,0,42,32,14,0,31300,624,2235,34010,201,121,230,232,158,206,242,121,80,196,248,142,41,9,8,0
303,3699,2971,1369,737,632,53,033,030802,53033030802,2263,84,32,0,0,142,21,3,0,145000,592,1378,43077,89,79,70,76,107,137,81,80,109,150,163,163,64,0,0,10
304,2940,2411,985,775,210,53,033,030901,53033030901,1796,58,0,0,0,48,0,0,0,134900,761,991,50639,41,37,44,49,48,47,85,56,77,106,191,159,27,16,3,5
305,4651,3809,1697,918,779,53,033,030902,53033030902,2744,70,24,9,0,109,5,23,0,141800,709,1707,45313,117,73,69,123,132,83,116,134,133,119,242,217,100,34,4,11
306,3112,2623,1005,976,29,53,033,031000,53033031000,1935,347,47,38,10,185,18,20,17,218500,1266,1017,74926,13,0,13,32,38,17,13,48,41,125,169,245,159,55,33,16
307,6657,5270,2625,1656,969,53,033,031100,53033031100,4205,238,34,15,11,216,71,6,0,136600,720,2632,42184,175,183,202,140,187,163,197,156,158,258,328,312,112,34,14,13
308,6129,4822,1995,1638,357,53,033,031202,53033031202,3880,331,77,19,6,249,75,13,0,236300,713,2021,61726,140,37,94,64,67,55,80,42,99,260,390,313,145,76,79,80
309,5812,5317,1987,1826,161,53,033,031204,53033031204,3790,319,47,67,28,201,59,27,0,214100,1080,1966,69950,32,7,85,34,110,34,27,90,154,187,335,406,225,90,101,49
310,3893,3325,1303,1108,195,53,033,031205,53033031205,2373,207,89,11,7,219,32,0,0,195200,871,1309,64178,26,59,19,34,36,30,132,77,37,124,212,227,131,70,16,79
311,4363,3513,1487,990,497,53,033,031206,53033031206,2383,268,48,12,0,149,81,13,0,175500,770,1491,61581,53,66,59,45,72,101,13,96,41,135,328,257,148,45,19,13
312,2570,2278,900,762,138,53,033,031301,53033031301,1679,125,29,11,15,105,25,9,0,242900,858,894,63947,33,25,12,40,22,32,61,44,39,101,148,140,103,47,31,16
313,4553,4183,1702,1258,444,53,033,031302,53033031302,2775,239,51,17,0,233,77,6,0,161300,624,1697,46250,120,127,112,81,92,89,97,118,60,144,267,189,115,61,16,9
314,6185,5759,2381,1508,873,53,033,031400,53033031400,4003,211,89,9,9,220,50,9,8,151700,690,2373,46853,234,109,107,95,180,138,113,189,99,262,249,314,173,29,75,7
315,3224,3040,1164,978,186,53,033,031501,53033031501,2103,158,10,0,0,55,33,0,9,205800,782,1170,55597,44,47,38,29,43,121,15,90,63,184,140,182,115,8,26,25
316,4035,3727,1492,1137,355,53,033,031502,53033031502,2638,182,62,27,0,166,23,19,0,203100,702,1485,56373,110,93,33,123,44,60,53,46,59,176,233,238,108,53,31,25
317,4353,4010,1463,1376,87,53,033,031601,53033031601,2791,335,127,10,9,235,77,0,9,255100,730,1456,76102,8,34,52,55,31,38,110,71,30,61,229,348,211,56,86,36
318,5553,5012,1875,1725,150,53,033,031602,53033031602,3464,402,25,16,35,333,166,16,10,191400,1076,1870,71071,43,33,22,69,68,63,68,86,85,208,254,490,222,78,29,52
319,3252,3019,1188,1062,126,53,033,031603,53033031603,2074,132,25,23,6,108,30,0,7,163800,725,1205,60262,89,46,52,95,38,49,31,63,22,109,246,218,87,6,31,23
320,6307,5528,2023,1821,202,53,033,031702,53033031702,3836,435,102,4,14,334,106,20,8,172400,1013,2027,67321,27,41,40,34,51,96,88,76,140,244,398,411,158,115,31,77
321,6678,5571,2453,2191,262,53,033,031703,53033031703,4460,497,209,42,20,548,141,16,18,198000,1000,2454,65845,87,24,83,62,119,140,152,115,125,221,412,347,188,174,167,38
322,4003,3073,1376,936,440,53,033,031704,53033031704,2488,209,75,7,0,152,54,0,0,183800,800,1361,57271,50,15,31,9,54,101,96,70,68,208,240,171,144,55,15,34
323,3943,3518,1395,1262,133,53,033,031800,53033031800,2676,327,117,11,11,299,72,11,13,230900,869,1384,65758,34,21,28,24,50,51,70,64,97,142,209,274,140,76,59,45
324,6003,5325,2162,1968,194,53,033,031903,53033031903,4024,296,52,29,8,299,86,12,0,183600,997,2171,62484,135,54,77,74,70,76,23,102,178,220,376,397,212,119,48,10
325,3524,3209,1191,1121,70,53,033,031904,53033031904,2325,211,93,15,10,247,50,7,0,214200,646,1180,71012,19,8,10,41,29,16,30,49,70,139,263,196,119,76,82,33
326,2670,2277,932,869,63,53,033,031906,53033031906,1795,263,74,27,0,277,63,0,0,241600,629,924,76726,23,13,18,17,41,50,14,39,38,78,115,154,146,87,63,28
327,5635,4150,1995,1862,133,53,033,031907,53033031907,3906,624,174,0,68,532,148,15,15,212900,1284,2026,78079,28,23,23,91,63,69,64,43,70,168,330,429,322,152,82,69
328,4419,3220,1848,868,980,53,033,031908,53033031908,2835,337,149,10,6,314,50,0,10,187400,829,1849,49914,61,88,147,68,156,151,54,78,124,241,231,217,111,50,51,21
329,2815,2083,990,751,239,53,033,031909,53033031909,1621,284,75,40,27,244,78,16,0,236400,818,955,75153,25,10,26,28,43,43,56,19,60,53,112,255,109,61,34,21
330,2905,2685,1056,927,129,53,033,032002,53033032002,2176,293,80,5,8,244,38,9,5,263700,736,1155,70353,53,17,51,35,18,29,45,47,38,67,233,259,150,70,34,9
331,4802,4521,1660,1483,177,53,033,032003,53033032003,2953,455,130,5,35,366,73,18,9,273800,755,1562,80268,54,34,15,35,44,36,53,59,52,166,156,295,249,116,102,96
332,7100,6003,2239,1989,250,53,033,032005,53033032005,4044,396,58,9,16,333,66,7,8,153100,877,2249,60602,31,19,24,39,67,104,146,241,103,331,522,446,120,10,28,18
333,4097,3692,1343,1261,82,53,033,032006,53033032006,2546,320,159,27,0,290,64,6,0,235400,950,1341,76515,12,17,29,24,17,58,64,47,54,109,219,321,185,70,67,48
334,3255,2901,1126,873,253,53,033,032007,53033032007,1980,236,49,0,0,139,27,8,0,200900,659,1153,53578,0,55,35,67,83,74,95,42,65,102,192,185,99,23,0,36
335,4099,3674,1386,1301,85,53,033,032008,53033032008,2620,296,59,61,0,281,71,41,0,181400,1100,1361,63622,33,0,15,20,6,45,73,49,107,254,238,283,166,17,39,16
336,5592,5030,1930,1668,262,53,033,032009,53033032009,3480,489,163,15,17,470,76,26,10,219200,925,1911,74340,33,25,31,31,77,60,66,151,54,111,326,486,159,116,103,82
337,4566,4261,1668,1540,128,53,033,032102,53033032102,3147,461,222,37,38,382,196,50,18,320000,1014,1666,79466,58,31,41,42,14,52,69,97,63,100,203,341,215,136,132,72
338,4452,3790,2032,1028,1004,53,033,032103,53033032103,3110,456,130,67,16,539,149,6,8,225300,900,2039,50462,138,65,83,120,139,94,108,105,154,228,260,209,125,103,68,40
339,5981,5355,2409,1474,935,53,033,032104,53033032104,4152,722,285,57,56,712,173,35,32,287500,897,2404,68014,97,84,58,90,77,141,140,171,86,126,270,387,276,101,167,133
340,5104,4559,1828,1562,266,53,033,032203,53033032203,3456,695,161,52,51,638,217,8,18,363900,894,1838,93171,0,28,14,30,9,72,53,31,65,178,170,365,214,215,166,228
341,2815,2491,945,882,63,53,033,032207,53033032207,1846,287,200,45,9,338,91,28,15,392100,1277,936,92483,20,8,0,0,16,8,28,44,32,39,86,240,115,90,130,80
342,4356,3916,1881,1478,403,53,033,032208,53033032208,3211,437,265,122,63,612,201,47,0,288900,1439,1898,66193,68,59,137,59,63,88,68,64,44,218,163,258,153,89,123,244
343,7939,6714,2423,2337,86,53,033,032209,53033032209,4797,905,536,107,88,999,353,85,21,452200,847,2452,115017,16,0,37,28,43,18,35,40,25,81,191,392,478,183,376,509
344,2046,1888,739,627,112,53,033,032210,53033032210,1323,257,97,31,15,158,82,8,0,414400,1205,712,83280,8,0,29,26,26,32,7,51,24,38,48,142,84,62,56,79
345,5002,3927,1636,1302,334,53,033,032211,53033032211,2976,585,342,30,54,578,212,0,9,309400,1262,1649,84521,80,33,8,58,42,34,51,62,49,153,146,325,219,141,104,144
346,7976,6105,2719,2092,627,53,033,032212,53033032212,4884,1057,490,118,66,985,370,43,0,292900,1225,2750,84751,32,35,61,23,78,65,102,78,92,180,330,597,421,185,290,181
347,6771,6099,2163,2040,123,53,033,032307,53033032307,4224,765,236,61,45,642,237,8,16,306400,1267,2159,84112,31,36,50,36,51,24,52,75,81,197,233,536,278,135,189,155
348,3616,2903,1769,500,1269,53,033,032309,53033032309,2745,484,177,49,44,491,169,33,6,233900,1114,1730,64118,102,48,29,50,108,107,49,48,66,185,249,259,150,94,117,69
349,6130,5532,1931,1799,132,53,033,032311,53033032311,3765,633,291,49,39,647,198,31,0,340100,1122,1935,86616,9,51,19,46,50,47,73,33,35,140,269,407,277,150,131,198
350,5135,4454,1623,1527,96,53,033,032312,53033032312,3142,680,241,96,65,586,160,25,26,508400,800,1632,117765,32,29,18,42,62,30,42,26,23,80,109,165,209,179,188,398
351,3735,2709,1690,718,972,53,033,032313,53033032313,2410,370,126,17,35,299,105,27,22,215000,943,1727,51472,86,50,100,125,176,139,36,89,26,186,262,187,94,77,42,52
352,4634,4191,1419,1354,65,53,033,032314,53033032314,2746,558,217,49,51,437,156,68,6,389200,1338,1413,97262,16,22,4,28,21,37,15,36,16,75,198,258,145,99,138,305
353,5016,4601,1708,1596,112,53,033,032315,53033032315,3253,701,96,17,46,522,154,25,0,394400,775,1705,95258,21,28,28,23,41,10,74,29,34,119,188,315,231,158,184,222
354,4220,3622,1433,1346,87,53,033,032316,53033032316,2705,590,223,75,34,490,190,46,21,364800,1667,1424,97732,33,19,0,37,8,70,30,63,7,104,161,202,176,167,214,133
355,6324,5585,2119,1826,293,53,033,032317,53033032317,3875,918,238,76,15,863,173,58,0,316100,1055,2109,97022,11,12,23,22,31,48,62,27,55,119,272,415,359,205,265,183
356,4828,4045,1484,1403,81,53,033,032318,53033032318,2877,648,356,34,43,654,188,9,12,324800,1801,1492,101071,18,14,21,31,13,21,30,36,21,63,118,340,326,190,149,101
357,4529,3537,1921,886,1035,53,033,032319,53033032319,2964,400,155,64,16,303,150,9,18,245900,864,1927,49812,48,116,61,110,111,120,79,139,188,147,191,207,207,58,94,51
358,4111,3732,1333,1235,98,53,033,032320,53033032320,2539,452,179,80,10,387,98,51,11,375700,840,1317,94179,18,20,17,33,23,7,22,43,71,111,93,255,207,145,117,135
359,3129,2844,1022,917,105,53,033,032321,53033032321,2050,470,84,110,0,475,82,27,0,494200,706,1029,101832,39,6,17,34,31,20,21,8,0,35,160,123,204,58,86,187
360,3644,3138,1112,1067,45,53,033,032322,53033032322,2193,492,143,58,34,464,136,10,11,366700,1817,1102,108195,9,6,0,9,0,0,0,9,19,33,118,255,230,132,133,149
361,5086,4078,1839,1288,551,53,033,032323,53033032323,3230,703,235,53,8,698,154,39,0,273700,1461,1842,79644,29,17,6,25,31,45,27,75,89,134,373,285,253,110,214,129
362,4853,3948,2006,1205,801,53,033,032324,53033032324,3248,476,136,36,25,553,91,28,0,231400,854,2003,60404,102,58,48,83,53,74,137,78,189,174,318,312,207,77,35,58
363,5358,3991,2184,880,1304,53,033,032325,53033032325,3380,748,199,34,45,718,193,64,9,268600,968,2196,66667,82,82,77,58,153,60,102,81,80,142,357,433,173,167,98,51
364,4689,4287,1607,1380,227,53,033,032401,53033032401,3031,457,85,28,18,420,52,0,21,262000,670,1611,76189,10,31,32,57,49,42,53,96,71,89,262,344,148,129,107,91
365,4982,4597,1688,1567,121,53,033,032402,53033032402,3070,364,144,39,15,439,107,9,0,229200,1085,1688,66215,37,34,21,54,74,40,137,76,77,201,190,286,265,116,48,32
366,4903,4481,1733,1454,279,53,033,032500,53033032500,3126,389,91,16,16,381,79,37,5,260400,835,1729,65750,56,66,35,61,76,116,77,60,45,174,239,297,172,93,73,89
367,2690,2481,1036,833,203,53,033,032601,53033032601,1850,218,32,0,14,146,26,0,16,229700,728,1034,59881,47,38,57,40,68,56,29,57,55,71,111,233,74,33,33,32
368,2587,2261,888,765,123,53,033,032602,53033032602,1583,234,81,18,9,234,72,0,11,278500,705,891,66250,46,30,15,7,12,45,36,61,20,112,114,136,159,28,59,11
369,6307,5858,2266,1849,417,53,033,032702,53033032702,4016,521,126,19,29,427,195,23,10,199400,1283,2256,69401,26,93,57,45,43,60,139,75,89,183,431,533,249,114,62,57
370,1944,1741,731,512,219,53,033,032703,53033032703,1297,145,40,0,0,143,18,5,0,184500,881,749,55489,21,39,36,48,18,22,30,50,35,102,119,123,51,40,10,5
371,6095,5539,2330,1682,648,53,033,032704,53033032704,4053,523,167,47,16,416,99,31,0,234900,760,2321,59173,95,104,129,79,143,77,127,91,113,223,323,281,221,99,161,55
372,2696,2515,1042,880,162,53,033,032800,53033032800,1879,213,53,28,17,139,50,3,0,241100,788,1037,56780,37,24,43,60,50,56,58,48,69,85,132,137,134,26,34,44
373,5304,3781,1747,1499,248,53,053,060102,53053060102,3236,230,51,10,11,248,37,27,5,147000,985,1759,58373,42,29,37,34,64,67,114,132,119,276,344,288,123,52,21,17
374,4110,3369,1525,1402,123,53,053,060103,53053060103,2857,426,175,67,24,345,151,42,14,247000,1032,1523,79384,30,17,15,34,32,36,57,72,63,136,204,321,242,85,85,94
375,5615,4165,2152,1443,709,53,053,060104,53053060104,3550,514,169,64,16,507,119,49,2,197000,871,2097,64698,78,54,53,75,70,89,110,121,95,209,290,382,227,110,68,66
376,887,802,188,142,46,53,053,060200,53053060200,695,187,7,4,0,42,2,0,0,89100,820,216,45455,21,4,8,6,0,13,13,39,24,16,36,7,5,7,0,17
377,4027,3534,1732,1181,551,53,053,060300,53053060300,2973,270,129,52,19,226,126,5,2,141000,904,1718,45804,149,112,56,54,128,150,54,129,108,197,142,286,77,10,33,33
378,4009,3544,1679,1394,285,53,053,060400,53053060400,2825,277,110,90,43,357,184,46,29,150800,727,1689,55046,56,52,47,84,112,104,82,74,116,230,252,205,109,84,33,49
379,4028,3630,1666,1316,350,53,053,060500,53053060500,2770,358,178,141,37,437,231,93,16,210800,754,1666,63500,68,81,52,59,45,62,94,78,109,144,183,300,167,78,63,83
380,5360,4592,2682,1207,1475,53,053,060600,53053060600,3852,375,243,61,91,545,274,67,23,212600,525,2681,41159,244,150,164,197,234,158,168,104,76,222,260,269,180,103,51,101
381,6932,5838,2249,1392,857,53,053,060700,53053060700,3487,406,78,76,65,470,110,89,23,151700,678,2251,46385,160,86,167,119,162,91,178,106,159,190,328,316,93,30,44,22
382,5015,4509,2199,1804,395,53,053,060800,53053060800,3589,281,56,55,14,279,72,56,12,133200,841,2203,45520,110,72,73,160,139,131,191,207,171,222,350,219,106,41,11,0
383,3083,2424,1344,967,377,53,053,060903,53053060903,2189,216,75,61,28,186,83,9,0,155000,700,1245,49583,132,58,8,60,81,91,86,55,56,142,150,173,113,14,6,20
384,5239,4142,2286,1064,1222,53,053,060904,53053060904,3516,243,75,9,0,315,48,0,0,126300,592,2382,38173,201,236,174,138,120,185,213,248,134,229,207,177,81,17,22,0
385,6492,5168,2925,1646,1279,53,053,060905,53053060905,4615,383,170,50,53,451,130,48,8,168000,548,2944,39824,405,310,187,108,132,174,161,141,149,191,336,313,106,58,91,82
386,2332,1843,859,715,144,53,053,060906,53053060906,1578,117,64,25,8,110,49,12,0,141100,617,848,45556,31,60,37,39,49,72,50,82,37,57,102,140,34,23,17,18
387,3768,3197,1775,1064,711,53,053,061001,53053061001,2888,255,137,34,38,335,196,56,0,192100,851,1766,50147,114,49,89,159,98,64,67,98,142,158,206,247,144,54,19,58
388,4603,3227,2229,687,1542,53,053,061002,53053061002,3148,219,39,7,0,184,63,21,0,124300,516,2230,24983,462,207,209,238,178,118,117,114,74,175,125,131,56,26,0,0
389,6547,5185,2751,1547,1204,53,053,061100,53053061100,4630,284,66,24,41,448,68,50,7,119400,614,2775,36211,223,218,258,156,213,257,215,228,167,268,298,181,71,14,8,0
390,5184,3471,2060,1165,895,53,053,061200,53053061200,3299,86,48,0,0,182,56,45,7,101700,577,2050,35897,271,157,172,161,107,124,145,110,91,260,180,191,46,28,7,0
391,4921,2028,1775,736,1039,53,053,061300,53053061300,2791,104,38,21,16,128,44,35,5,91900,519,1780,29847,382,166,91,148,106,175,154,137,73,93,84,82,49,14,10,16
392,3980,1830,1185,98,1087,53,053,061400,53053061400,2704,117,11,4,0,87,16,0,3,115400,388,1177,17519,386,120,147,102,104,41,72,11,35,76,41,8,34,0,0,0
393,4482,3516,3032,191,2841,53,053,061500,53053061500,3428,334,120,102,38,298,140,44,25,246400,502,3022,24528,520,407,337,284,189,242,198,157,91,185,144,81,93,22,40,32
394,1398,942,910,40,870,53,053,061601,53053061601,1243,82,26,3,7,43,12,0,0,114900,382,904,10556,436,149,70,55,37,36,13,8,10,20,23,23,0,0,11,13
395,639,426,309,36,273,53,053,061602,53053061602,476,11,0,0,8,9,7,11,0,121900,376,310,16768,88,38,50,20,19,24,20,7,0,29,6,0,9,0,0,0
396,4137,1350,1405,700,705,53,053,061700,53053061700,2411,106,10,10,6,79,23,10,6,92400,490,1413,28420,196,197,135,98,114,95,94,67,43,131,90,86,45,0,16,6
397,2963,1775,1083,561,522,53,053,061800,53053061800,1809,44,12,0,0,94,0,0,0,98800,582,1111,32304,129,101,59,79,123,132,84,97,62,69,90,63,9,10,0,4
398,1908,1203,719,334,385,53,053,061900,53053061900,1212,38,27,5,0,86,17,6,0,101000,503,686,32321,80,70,62,47,71,22,62,64,20,28,81,39,10,0,10,20
399,4317,2455,1601,878,723,53,053,062000,53053062000,2657,113,24,11,5,83,30,10,0,91500,579,1602,31542,247,135,138,134,110,99,95,111,107,95,163,113,34,16,0,5
400,3267,1338,1001,632,369,53,053,062100,53053062100,1836,54,10,0,3,27,30,2,0,86200,662,1002,35851,114,60,80,74,77,80,95,90,50,97,79,56,25,6,5,14
401,2802,598,817,11,806,53,053,062200,53053062200,1300,18,2,2,0,9,0,5,0,100000,272,832,13068,298,152,127,80,44,45,34,9,12,20,4,4,0,3,0,0
402,4652,2235,1476,1034,442,53,053,062300,53053062300,2641,44,11,5,2,55,27,3,0,93500,666,1485,36830,139,117,128,107,120,70,143,123,78,149,146,117,26,13,5,4
403,5445,3951,2084,1514,570,53,053,062400,53053062400,3556,180,45,24,30,156,52,0,29,100500,683,2085,39614,110,142,151,164,169,198,117,154,142,213,201,264,44,11,0,5
404,7578,5038,2750,1845,905,53,053,062500,53053062500,4688,150,78,27,18,94,36,47,0,97200,659,2752,37385,264,192,130,132,278,256,211,193,194,304,334,158,69,28,9,0
405,2596,1631,1020,390,630,53,053,062600,53053062600,1533,67,22,0,0,53,0,0,0,93200,573,978,28897,119,108,66,128,83,90,51,64,28,68,99,55,7,4,8,0
406,6158,3286,2623,427,2196,53,053,062801,53053062801,3401,107,0,0,0,177,9,40,8,86400,620,2626,28226,281,340,233,231,311,247,187,137,143,171,173,105,35,21,11,0
407,3718,2199,1348,914,434,53,053,062802,53053062802,2316,71,8,14,0,104,33,23,5,102400,623,1346,41133,102,97,41,80,131,104,84,142,65,102,214,100,38,18,28,0
408,6685,4112,2598,1244,1354,53,053,062900,53053062900,4139,143,20,8,0,117,16,0,0,93500,572,2594,32456,374,144,132,243,237,282,135,209,124,171,300,151,41,45,6,0
409,2938,1974,1141,666,475,53,053,063000,53053063000,1944,56,10,6,0,42,0,0,0,97600,605,1180,35703,82,37,117,99,103,134,90,76,84,102,137,86,16,17,0,0
410,4196,3009,1536,1221,315,53,053,063100,53053063100,2887,89,41,7,0,148,128,11,0,112700,695,1550,42661,91,88,71,75,91,165,111,141,127,142,204,163,34,13,14,20
411,4796,3346,1825,1381,444,53,053,063200,53053063200,3176,123,17,0,14,110,29,11,0,103700,743,1822,37747,136,136,120,145,163,123,161,117,98,207,229,104,39,31,0,13
412,6716,2931,2028,1479,549,53,053,063300,53053063300,3962,96,15,28,0,82,22,7,20,103100,683,2030,41287,139,105,172,88,164,206,89,188,137,216,277,202,31,16,0,0
413,6939,4413,2610,1650,960,53,053,063400,53053063400,4309,179,25,0,0,123,47,16,20,107600,588,2615,40369,321,122,195,128,158,197,171,204,128,401,225,269,52,11,24,9
414,4231,2091,1565,960,605,53,053,063501,53053063501,2663,109,45,0,12,107,34,0,0,119400,580,1571,34747,190,63,126,92,173,149,143,85,60,143,133,101,56,44,13,0
415,4386,1875,1441,967,474,53,053,063502,53053063502,2627,148,18,15,0,108,29,15,0,117500,594,1448,44896,88,58,89,65,78,113,132,103,64,251,223,114,44,0,9,17
416,2477,2302,825,682,143,53,053,070100,53053070100,1637,68,21,3,14,39,19,15,0,151900,628,829,54726,15,28,42,28,59,34,62,42,35,105,148,152,44,24,11,0
417,3909,3589,1322,1172,150,53,053,070203,53053070203,2433,101,13,5,40,119,18,0,8,137100,747,1317,53429,30,30,49,68,80,45,85,133,71,107,208,235,78,41,20,37
418,3607,3299,1283,1127,156,53,053,070204,53053070204,2283,65,0,0,0,46,0,0,0,103900,693,1283,46067,55,24,60,128,69,93,124,71,94,125,175,160,68,23,13,1
419,3527,3230,1185,1025,160,53,053,070205,53053070205,2157,84,25,17,0,108,27,9,9,167900,775,1175,56391,63,16,65,48,23,55,91,60,57,158,270,119,98,26,10,16
420,3880,3678,1323,1165,158,53,053,070206,53053070206,2396,150,20,3,2,94,23,11,5,136900,743,1337,52723,68,63,42,60,68,76,59,97,60,148,261,181,112,19,3,20
421,4686,4365,1574,1173,401,53,053,070207,53053070207,3108,127,21,5,0,114,31,5,0,139900,634,1577,51370,54,82,41,82,74,117,111,97,102,195,244,274,73,0,31,0
422,7235,6637,2459,2151,308,53,053,070303,53053070303,4501,295,93,38,7,382,74,11,0,178900,792,2458,67911,60,30,72,70,65,37,103,93,109,298,493,598,226,81,76,47
423,4889,4509,1711,1553,158,53,053,070306,53053070306,3161,367,76,52,9,244,75,0,0,199800,911,1714,71452,38,33,24,28,51,83,65,72,74,150,316,399,226,37,67,51
424,3676,3476,1213,1127,86,53,053,070307,53053070307,2235,173,87,33,16,195,32,0,15,273500,992,1215,82931,59,37,42,23,25,76,40,18,17,131,87,243,142,79,85,111
425,3551,3237,1166,968,198,53,053,070308,53053070308,1943,183,45,24,10,159,23,16,0,149600,778,1128,60000,41,38,11,71,36,70,21,55,98,123,280,148,83,32,21,0
426,4408,4108,1551,1343,208,53,053,070309,53053070309,2798,154,34,13,6,135,31,12,0,155600,894,1550,59833,17,73,40,48,80,57,126,86,86,164,240,315,133,48,30,7
427,4125,3750,1323,1131,192,53,053,070310,53053070310,2389,112,15,0,8,142,26,0,0,140200,636,1319,53942,29,76,47,73,60,48,64,73,59,214,201,212,130,33,0,0
428,4591,4117,1464,1323,141,53,053,070311,53053070311,2697,144,39,24,22,137,18,7,0,159200,882,1466,59856,20,17,51,61,31,43,74,96,83,260,274,269,112,46,12,17
429,1992,1785,768,634,134,53,053,070401,53053070401,1477,91,28,0,0,90,14,0,0,152000,638,782,58017,37,7,32,32,57,48,10,20,48,123,145,144,38,13,20,8
430,4835,4378,1718,1441,277,53,053,070402,53053070402,3001,185,28,31,0,132,38,4,13,140400,681,1715,55151,83,61,46,86,88,90,77,87,82,249,314,262,126,24,4,36
431,4106,3587,2004,1159,845,53,053,070500,53053070500,2849,101,40,21,0,172,38,10,0,54700,728,2016,35772,153,181,93,136,197,206,208,106,128,193,199,138,62,11,5,0
432,425,338,165,85,80,53,053,070600,53053070600,277,3,12,0,0,5,0,7,0,132900,646,170,39375,17,5,0,0,42,9,14,15,13,28,17,10,0,0,0,0
433,6751,6169,2538,1989,549,53,053,070701,53053070701,4446,392,88,76,0,391,149,25,0,187600,744,2530,56180,107,94,79,84,97,145,176,97,112,375,362,413,211,88,48,42
434,4925,4329,2051,1141,910,53,053,070703,53053070703,3288,180,36,3,0,188,50,11,9,156100,781,2045,45493,134,101,97,130,93,111,167,182,103,318,237,240,88,24,1,19
435,2562,2311,966,790,176,53,053,070704,53053070704,1794,150,66,12,0,110,63,2,19,190100,649,978,54750,65,46,47,67,39,33,39,56,36,82,97,181,71,55,43,21
436,2604,2260,1091,815,276,53,053,070800,53053070800,1922,255,95,62,18,272,82,19,13,254500,936,1086,67500,26,22,31,45,36,58,43,66,42,107,117,175,121,64,76,57
437,6369,4421,2728,1028,1700,53,053,070900,53053070900,3893,246,55,12,10,214,53,16,0,156900,589,2721,37609,227,138,218,207,247,210,212,184,157,252,236,239,98,56,30,10
438,6784,5944,2497,2093,404,53,053,071000,53053071000,4570,252,79,20,27,230,52,4,3,152100,698,2513,52218,109,113,148,106,152,104,128,169,145,256,381,385,156,81,51,29
439,2355,2052,949,705,244,53,053,071100,53053071100,1594,63,18,22,6,101,50,0,0,148200,547,933,42841,28,51,66,89,56,74,70,42,37,108,95,119,38,14,9,37
440,4116,3524,1484,1305,179,53,053,071205,53053071205,2786,269,64,15,8,150,55,17,0,166300,792,1476,52988,45,31,72,117,43,135,85,73,64,162,224,254,59,101,9,2
441,5049,4332,1944,1205,739,53,053,071206,53053071206,3246,183,71,38,7,253,51,7,0,147700,802,1937,50308,92,43,106,84,99,124,173,96,143,251,283,260,132,35,0,16
442,4579,3747,1877,639,1238,53,053,071207,53053071207,2559,89,37,6,4,144,39,14,0,139900,682,1889,40507,73,84,128,107,205,196,131,180,109,286,141,185,40,24,0,0
