,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,FIPS,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00
210,3126,2902,1305,1136,169,39,035,123601,39035123601,2240,193,26,26,0,186,43,0,0,102300,499,1306,50714,45,41,65,89,44,44,120,122,69,202,168,202,56,13,10,16
211,3213,2870,1510,869,641,39,035,123602,39035123602,2458,221,66,13,0,240,27,6,27,103900,573,1509,37232,147,142,95,173,84,76,63,61,72,129,184,182,58,13,0,30
212,3549,3272,1607,1045,562,39,035,123603,39035123603,2549,197,67,12,7,202,84,17,0,112500,432,1599,41703,241,48,65,136,102,74,79,148,79,218,102,170,104,17,8,8
213,2757,2354,1122,1008,114,39,035,123700,39035123700,1944,103,26,0,0,114,18,7,0,91400,765,1117,46869,48,36,69,78,50,74,41,90,165,149,137,144,36,0,0,0
214,2225,924,803,357,446,39,035,123800,39035123800,1136,52,12,0,0,64,14,0,0,81200,216,802,22212,193,95,90,54,31,52,36,51,21,31,54,48,46,0,0,0
215,3314,2811,1319,978,341,39,035,123900,39035123900,2182,136,21,5,0,133,12,5,0,83600,563,1307,42179,61,113,54,131,95,62,73,97,85,159,181,126,39,9,10,12
216,5404,4068,2056,1615,441,39,035,124100,39035124100,3451,170,12,9,8,128,10,20,0,75700,552,2056,36324,138,154,88,181,157,256,183,141,103,232,177,122,89,19,0,16
217,2363,1967,1105,845,260,39,035,124201,39035124201,1686,41,19,5,0,68,5,9,0,80000,499,1116,34351,78,54,75,79,132,160,86,37,61,111,137,82,12,0,0,12
218,2161,1762,916,630,286,39,035,124202,39035124202,1655,67,13,15,0,37,46,27,5,82900,470,902,35889,97,54,67,51,62,104,63,59,59,72,100,68,32,7,0,7
219,4335,2856,1710,1391,319,39,035,124300,39035124300,2837,140,0,6,0,130,17,8,5,74400,547,1702,37500,83,122,108,189,146,143,111,113,169,181,199,95,30,7,0,6
220,2986,551,1155,646,509,39,035,124400,39035124400,1833,34,5,3,2,76,11,2,0,59100,243,1156,21014,365,96,89,123,54,51,70,20,22,85,71,22,51,2,6,29
221,3580,2990,1507,1282,225,39,035,124500,39035124500,2531,91,27,0,0,81,30,12,0,80200,549,1514,40117,113,64,104,108,87,116,162,128,92,202,148,128,27,11,8,16
222,4299,3532,1758,1360,398,39,035,124600,39035124600,2889,64,14,9,1,40,20,15,0,59200,568,1753,34517,123,119,127,152,189,186,164,115,131,191,111,80,27,0,9,29
223,2940,251,1209,704,505,39,035,126100,39035126100,1934,69,12,4,5,86,68,6,0,69900,485,1215,31875,164,119,81,102,92,89,58,68,69,82,92,130,17,16,19,17
224,4049,57,1449,933,516,39,035,127500,39035127500,2442,11,0,22,0,27,16,0,0,50400,502,1460,24063,426,142,58,125,162,70,70,90,55,90,70,64,23,10,5,0
225,4645,4571,1667,1620,47,39,035,130103,39035130103,3207,593,267,144,22,606,240,58,12,221600,1000,1659,87820,22,24,28,30,36,86,61,45,73,91,184,363,210,75,159,172
226,4193,4067,1508,1451,57,39,035,130104,39035130104,2812,596,145,134,15,488,202,63,5,182400,725,1502,72500,36,42,31,57,30,82,36,32,54,139,227,235,228,105,73,95
227,3698,3583,1570,1313,257,39,035,130105,39035130105,2623,502,89,55,17,458,74,46,13,140600,322,1549,60118,111,96,48,53,54,108,54,30,58,158,219,293,132,40,60,35
228,3551,3434,1494,1368,126,39,035,130106,39035130106,2569,424,150,76,6,363,151,30,13,143600,780,1492,64167,42,24,51,57,88,21,87,95,69,176,129,297,126,93,26,111
229,3362,2454,1235,959,276,39,035,131102,39035131102,2567,250,172,238,62,328,207,88,50,234900,942,1233,72039,51,49,31,31,48,64,66,57,52,72,108,196,74,78,82,174
230,4459,4110,1619,1561,58,39,035,131103,39035131103,2984,321,128,269,56,420,274,94,14,224900,1317,1622,76453,38,39,49,60,52,61,67,82,78,106,161,284,184,71,144,146
231,4365,3905,2220,746,1474,39,035,131104,39035131104,3847,454,175,242,97,521,254,66,0,291000,1190,2228,53571,203,128,167,80,105,39,108,168,64,163,199,196,187,43,144,234
232,5203,3872,2437,1524,913,39,035,132100,39035132100,3788,226,78,9,0,261,95,24,0,92500,553,2453,36233,271,251,222,176,146,89,213,157,152,298,238,150,59,25,0,6
233,3147,2696,1317,1070,247,39,035,132200,39035132200,2259,181,43,12,6,196,37,13,0,103900,568,1315,40625,61,83,59,112,110,120,107,52,111,145,164,90,71,15,0,15
234,3625,2772,1857,878,979,39,035,132301,39035132301,2685,154,34,11,0,182,62,30,6,89900,628,1849,37660,104,154,106,112,132,195,158,179,115,176,202,127,36,11,25,17
235,2239,1805,1048,527,521,39,035,132302,39035132302,1633,28,28,20,0,86,36,13,14,79800,597,1061,31934,100,111,75,70,125,76,58,84,83,77,118,44,13,13,6,8
236,3413,944,1658,779,879,39,035,133103,39035133103,2492,116,34,13,0,148,55,0,0,111900,590,1657,33219,103,162,190,90,183,129,167,106,72,100,145,116,68,21,5,0
237,2805,1027,1371,394,977,39,035,133104,39035133104,1871,127,17,0,5,173,36,0,0,27100,602,1344,36765,78,80,119,149,119,79,124,163,48,134,98,120,20,7,6,0
238,4139,1038,1722,1189,533,39,035,133105,39035133105,2854,92,36,6,0,90,99,25,6,107600,600,1727,40985,77,133,94,147,163,63,153,102,84,177,143,176,72,58,55,30
239,1018,94,368,357,11,39,035,133106,39035133106,699,58,8,0,7,61,52,7,0,107900,950,398,55625,4,18,4,40,7,31,29,22,20,59,63,73,20,8,0,0
240,1036,644,378,238,140,39,035,134100,39035134100,670,13,5,0,0,57,13,0,0,106400,604,353,37188,29,11,26,16,25,45,61,24,22,21,23,21,9,12,0,8
241,2390,2249,898,795,103,39,035,134203,39035134203,1698,115,25,6,9,127,25,0,0,114300,795,917,50262,19,36,39,44,30,72,90,52,72,132,142,72,63,20,24,10
242,4546,4158,2045,1147,898,39,035,134204,39035134204,3133,272,113,33,20,300,106,33,27,114200,535,2046,39149,255,184,66,138,117,191,88,100,117,141,168,316,62,96,7,0
243,3015,2803,1172,1018,154,39,035,134205,39035134205,2066,241,93,26,16,256,84,27,5,130500,597,1165,57670,47,14,32,76,31,107,52,61,73,110,233,156,116,26,7,24
244,3230,3065,1370,1123,247,39,035,134206,39035134206,2255,213,84,29,8,162,82,0,0,114600,564,1364,46814,74,43,40,102,84,87,106,109,126,111,162,156,70,43,46,5
245,4764,4266,1314,789,525,39,035,134300,39035134300,1980,243,81,23,42,293,106,39,8,125700,651,1332,42500,109,70,72,65,117,81,103,73,31,99,171,149,85,55,46,6
246,2139,2067,1035,809,226,39,035,135103,39035135103,1666,153,70,38,25,187,83,16,41,154800,734,1011,50536,26,49,73,104,90,65,40,25,29,97,140,116,112,20,19,6
247,4327,4071,1574,1515,59,39,035,135104,39035135104,3083,441,220,181,25,395,191,65,0,230300,1148,1579,83343,31,31,14,46,46,85,58,38,69,98,145,338,146,121,87,226
248,5455,5025,1918,1655,263,39,035,135105,39035135105,3987,484,358,160,112,486,286,79,4,220600,1260,1914,80629,55,36,39,20,74,85,79,70,82,147,177,302,190,177,175,206
249,1461,1415,506,470,36,39,035,135106,39035135106,961,137,82,18,25,166,64,5,6,223900,754,512,91432,17,17,7,6,11,6,0,17,0,43,73,100,78,37,53,47
250,6195,5879,2715,2036,679,39,035,136101,39035136101,4347,441,266,110,36,592,153,39,10,149200,744,2707,51554,42,147,121,156,247,129,130,230,103,291,334,326,115,155,62,119
251,4390,3935,1824,1130,694,39,035,136102,39035136102,3014,408,74,111,6,316,157,30,19,198600,669,1833,54306,50,58,87,112,111,110,76,160,74,136,146,277,162,104,73,97
252,5382,5255,1872,1793,79,39,035,136103,39035136103,3661,393,143,76,21,459,138,46,0,172300,850,1867,67070,52,46,68,60,42,86,122,69,47,206,249,397,225,52,75,71
253,2456,2161,1290,466,824,39,035,137101,39035137101,1800,93,6,18,13,100,49,18,0,107600,476,1315,30351,118,89,144,158,137,147,89,60,79,100,135,27,9,0,7,16
254,4688,4267,2140,1274,866,39,035,137102,39035137102,3344,182,33,25,0,105,26,24,0,104700,470,2141,33893,239,117,198,201,161,201,154,147,107,178,167,177,49,16,20,9
255,4442,4065,1918,1580,338,39,035,137103,39035137103,3332,180,51,19,0,109,38,20,0,113400,801,1895,45967,120,105,86,142,92,131,126,125,86,282,196,250,84,43,0,27
256,1925,1599,819,563,256,39,035,138105,39035138105,1293,62,30,0,4,101,12,6,0,101600,584,847,44408,34,36,47,74,95,46,45,51,73,95,160,63,17,0,0,11
257,3577,3342,1298,1036,262,39,035,138106,39035138106,2316,94,17,12,3,86,31,10,0,111000,667,1271,47482,62,31,46,85,89,84,56,115,83,222,196,103,93,6,0,0
258,2216,2116,823,774,49,39,035,138107,39035138107,1550,51,15,0,7,23,26,17,3,104900,663,804,51429,39,12,38,60,73,65,39,27,33,88,138,135,31,0,15,11
259,4379,4156,1628,1548,80,39,035,138108,39035138108,3131,89,12,0,4,77,14,6,0,111000,775,1636,48669,34,65,70,119,110,146,98,107,102,167,188,280,99,35,7,9
260,4574,4292,1899,1473,426,39,035,138109,39035138109,3346,83,32,18,0,113,0,0,0,110900,726,1906,40602,94,102,199,113,138,131,156,156,122,234,189,168,65,18,15,6
261,4547,4306,1726,1456,270,39,035,138110,39035138110,3247,143,12,17,4,155,18,25,18,123500,519,1716,50150,38,123,99,66,126,122,43,133,105,184,267,269,70,21,24,26
262,1774,344,681,594,87,39,035,140100,39035140100,1209,111,19,26,0,132,73,16,0,109200,533,718,46875,49,17,14,53,46,63,56,43,39,50,108,94,53,21,6,6
263,779,142,326,316,10,39,035,140201,39035140201,579,73,27,32,5,77,42,0,5,132900,0,322,65500,28,6,17,19,14,11,23,8,10,18,58,32,27,7,17,27
264,1007,457,436,368,68,39,035,140202,39035140202,881,113,24,49,30,58,124,21,6,153100,596,457,69750,21,15,9,10,32,16,35,21,21,17,67,59,46,38,33,17
265,2765,118,1014,796,218,39,035,140301,39035140301,1625,76,8,7,0,120,47,7,0,79700,571,965,37587,127,37,73,97,78,41,71,49,32,113,117,60,32,12,19,7
266,2554,835,1109,868,241,39,035,140302,39035140302,1763,95,105,45,17,160,158,53,13,93600,330,1110,47024,144,51,69,34,36,74,99,14,92,77,199,105,48,45,7,16
267,3331,1511,1423,1041,382,39,035,140400,39035140400,2283,264,110,65,26,377,166,28,8,100000,594,1413,50683,61,48,91,81,101,75,119,40,70,170,210,119,108,32,78,10
268,3734,1906,1575,1059,516,39,035,140500,39035140500,2492,283,106,65,13,297,189,28,39,94100,557,1579,42176,142,75,116,64,92,122,108,153,63,212,152,138,102,16,16,8
269,1461,610,484,319,165,39,035,140600,39035140600,826,97,27,19,24,90,62,17,12,107100,978,471,49792,37,13,6,10,43,25,34,42,27,26,89,38,26,24,17,14
270,3204,985,1130,636,494,39,035,140701,39035140701,1876,143,70,50,32,183,130,15,6,97600,737,1121,42596,94,41,84,90,83,67,65,74,60,111,94,127,74,18,26,13
271,2006,521,785,453,332,39,035,140702,39035140702,1283,65,29,46,8,111,80,31,5,94000,543,801,46738,63,27,41,34,37,54,73,43,68,88,106,87,29,25,19,7
272,3748,2364,1639,755,884,39,035,140800,39035140800,2507,222,129,108,41,263,155,76,38,108200,495,1650,27308,446,137,96,98,86,62,67,73,67,99,162,110,102,7,17,21
273,2291,725,811,755,56,39,035,140900,39035140900,1406,117,103,26,32,162,96,8,7,96000,729,820,51121,53,22,56,21,17,37,74,53,51,108,96,107,77,20,17,11
274,1478,495,646,64,582,39,035,141000,39035141000,891,89,0,9,9,91,27,16,7,97500,666,644,31174,60,47,94,47,43,85,20,42,38,55,31,66,10,0,0,6
275,4091,3277,2391,521,1870,39,035,141100,39035141100,2897,518,265,147,84,550,254,141,115,140100,657,2389,32373,399,174,195,141,145,183,117,171,79,268,181,164,101,0,38,33
276,3466,2715,1639,777,862,39,035,141200,39035141200,2491,440,274,129,80,341,284,129,86,164400,707,1643,46156,170,65,119,90,68,120,67,104,77,112,160,206,83,95,32,75
277,2250,1908,906,565,341,39,035,141300,39035141300,1608,234,140,178,82,237,258,100,30,239400,810,874,71389,30,6,15,50,23,31,60,56,25,87,63,108,46,62,58,154
278,2782,2311,988,893,95,39,035,141400,39035141400,1929,280,158,167,111,417,200,124,61,197500,1088,1015,87448,31,9,24,26,20,46,21,43,49,66,88,173,87,112,85,135
279,1862,1358,804,443,361,39,035,141500,39035141500,1287,188,130,101,24,247,177,37,16,156500,706,824,51719,70,15,45,38,42,48,76,47,20,66,59,117,58,34,28,61
280,1866,1490,758,600,158,39,035,141601,39035141601,1269,211,107,55,34,198,191,36,28,124000,838,743,62882,27,17,5,19,28,18,60,34,46,81,155,86,95,39,12,21
281,1839,551,703,542,161,39,035,141602,39035141602,1249,126,51,35,18,108,68,41,5,94700,646,721,48309,33,16,59,26,51,41,49,60,37,109,92,79,26,2,23,18
282,1670,1217,665,624,41,39,035,141700,39035141700,1171,135,108,37,29,174,140,60,10,125900,967,652,70132,10,9,19,26,14,25,40,25,17,72,124,116,86,35,17,17
283,4075,33,1572,736,836,39,035,150100,39035150100,2368,4,10,9,0,64,23,0,6,64100,509,1576,20926,375,182,191,171,100,84,69,58,64,95,115,57,9,0,0,6
284,2424,16,928,454,474,39,035,150300,39035150300,1443,12,15,0,8,35,8,8,0,59800,497,887,22318,199,116,84,73,85,93,34,25,17,55,57,13,7,8,0,21
285,2865,29,1020,491,529,39,035,150400,39035150400,1591,29,0,0,0,16,8,0,0,57900,555,1070,19709,244,182,114,93,74,127,64,72,22,46,8,18,0,0,0,6
286,1962,39,910,245,665,39,035,151100,39035151100,1226,5,13,0,6,30,24,6,0,69300,422,893,22463,224,95,94,86,56,48,60,49,43,12,44,64,18,0,0,0
287,2060,105,1043,236,807,39,035,151200,39035151200,1441,38,8,23,0,42,4,0,0,73300,438,1052,18920,332,104,109,104,70,35,41,53,37,70,12,64,7,0,0,14
288,2358,655,1270,410,860,39,035,151300,39035151300,1865,116,84,26,10,107,86,16,11,133900,235,1265,18665,445,124,87,63,73,54,28,45,14,67,84,73,32,42,5,29
289,2421,64,864,312,552,39,035,151400,39035151400,1363,38,19,0,7,51,12,0,8,67000,394,884,18889,206,94,182,52,89,56,25,43,22,31,39,27,12,3,0,3
290,1980,47,732,207,525,39,035,151500,39035151500,1208,8,15,0,4,0,11,0,0,59100,476,714,21768,158,89,81,80,104,59,41,18,9,27,18,11,19,0,0,0
291,2275,176,1090,120,970,39,035,151600,39035151600,1300,68,22,5,0,82,29,7,0,75300,521,1056,22294,203,100,136,131,85,86,58,49,33,48,49,61,10,0,0,7
292,2400,39,839,373,466,39,035,151700,39035151700,1306,28,0,0,0,34,0,0,0,70500,490,828,21450,190,128,67,100,80,31,37,44,39,4,52,31,25,0,0,0
293,2397,16,942,400,542,39,035,151800,39035151800,1601,4,17,5,0,28,8,0,7,62800,429,997,16020,356,127,67,48,101,37,67,46,38,45,28,28,4,0,0,5
294,2865,2756,1125,993,132,39,035,152101,39035152101,1971,201,103,45,10,231,53,28,6,119800,467,1112,56250,56,48,64,30,18,60,64,44,62,179,131,179,87,35,51,4
295,4974,4305,2122,1733,389,39,035,152102,39035152102,3310,317,65,20,5,317,42,25,0,90400,595,2027,43843,119,87,82,185,142,136,173,127,159,258,238,209,74,20,8,10
296,3435,1758,1957,325,1632,39,035,152201,39035152201,2445,179,80,51,9,249,66,34,11,108200,532,1965,30487,181,146,194,213,222,215,137,157,84,140,117,118,36,5,0,0
297,4572,3505,2109,1523,586,39,035,152202,39035152202,3223,198,54,0,6,198,37,9,0,85200,571,2114,31962,200,232,245,172,146,168,145,109,113,191,222,77,60,0,26,8
298,2626,1475,1562,434,1128,39,035,152301,39035152301,2200,219,111,63,17,155,37,0,0,99400,562,1657,31393,85,103,166,174,237,192,88,101,74,160,83,119,8,37,30,0
299,4335,4035,1798,1609,189,39,035,152302,39035152302,3125,264,95,21,0,248,80,38,0,94900,595,1797,41584,125,96,106,116,115,149,137,117,65,207,264,219,38,43,0,0
300,3983,3334,1784,1604,180,39,035,152303,39035152303,2907,147,17,12,0,158,23,20,0,89200,429,1702,39298,105,68,133,185,101,117,158,119,110,181,176,197,20,7,4,21
301,2054,1649,860,720,140,39,035,152400,39035152400,1433,103,19,0,0,88,37,0,0,81500,630,929,40662,103,48,61,86,51,57,45,72,74,94,127,78,10,7,0,16
302,3748,3283,1699,1299,400,39,035,152501,39035152501,2764,117,25,7,6,149,50,21,0,83800,814,1690,35938,144,106,171,164,131,87,136,104,84,178,226,121,21,7,5,5
303,2638,1901,1195,846,349,39,035,152502,39035152502,1873,143,27,9,0,145,42,0,0,76800,608,1198,35313,82,62,133,97,128,91,85,82,114,150,53,78,28,2,2,11
304,1310,601,544,386,158,39,035,152603,39035152603,809,42,13,0,0,47,0,0,0,62900,639,581,30250,61,47,54,64,60,79,36,21,23,46,36,46,0,3,0,5
305,4710,2993,2424,1092,1332,39,035,152604,39035152604,3519,215,80,25,8,272,97,31,0,109600,434,2401,30636,536,199,189,151,97,184,113,208,110,134,176,229,58,10,0,7
306,1156,239,504,149,355,39,035,152605,39035152605,643,10,19,0,0,25,0,0,0,51900,580,485,29464,27,42,49,76,50,22,35,44,37,36,51,16,0,0,0,0
307,3141,347,1208,198,1010,39,035,152606,39035152606,1702,84,27,0,9,97,18,7,0,54100,620,1190,29300,125,114,95,180,88,85,88,78,67,17,89,118,10,0,36,0
308,2501,382,1540,205,1335,39,035,152701,39035152701,2184,22,15,7,0,35,25,0,0,79200,469,1513,16352,529,181,156,126,93,71,71,84,37,68,26,26,17,0,15,13
309,2733,852,1108,790,318,39,035,152702,39035152702,1807,124,18,4,14,95,34,5,0,106000,495,1108,40430,142,98,24,109,46,66,58,84,32,81,155,155,29,8,9,12
310,1936,1263,814,572,242,39,035,152703,39035152703,1479,101,51,18,8,161,48,35,9,117000,722,843,48365,16,9,43,44,77,59,63,79,40,103,106,86,113,5,0,0
311,2677,2556,1142,1080,62,39,035,153103,39035153103,2033,224,60,22,6,279,65,5,9,140900,647,1143,58604,30,51,54,65,69,32,102,33,39,130,194,223,71,18,15,17
312,3174,3065,1270,1140,130,39,035,153104,39035153104,2130,202,54,31,8,214,62,21,7,115700,611,1266,54286,22,29,56,58,63,104,40,108,59,238,212,183,45,21,15,13
313,3952,3632,1993,1167,826,39,035,153105,39035153105,2929,290,155,32,21,333,121,30,0,116400,599,1997,38695,85,134,187,204,105,164,167,67,88,236,276,187,62,24,11,0
314,3922,3749,1625,1305,320,39,035,153106,39035153106,2756,381,114,50,32,347,141,13,0,145900,583,1625,56013,67,51,46,105,107,84,89,55,85,190,254,249,125,38,73,7
315,3847,3670,1826,1061,765,39,035,153107,39035153107,2871,440,137,148,13,441,115,28,0,189700,543,1828,46705,197,140,118,119,87,69,128,41,70,113,135,261,146,61,87,56
316,2346,2173,897,702,195,39,035,154100,39035154100,1476,33,10,5,0,49,6,0,0,82600,578,876,44091,43,37,62,63,62,67,53,59,85,134,96,98,12,0,0,5
317,1673,1511,753,434,319,39,035,154200,39035154200,1101,43,6,7,6,74,35,14,0,85100,568,735,34450,79,59,43,68,37,87,56,30,71,61,59,62,13,10,0,0
318,1372,69,454,361,93,39,035,154300,39035154300,842,21,7,0,3,10,0,10,0,75700,540,487,35897,62,21,29,42,47,26,72,12,22,55,48,23,5,0,5,18
319,3242,2943,1254,915,339,39,035,154400,39035154400,2076,74,22,0,0,87,0,11,0,86000,601,1235,41469,86,77,74,56,95,124,72,115,91,165,123,69,25,19,18,26
320,3874,3702,1566,1297,269,39,035,154501,39035154501,2799,115,47,41,0,161,29,36,0,91400,543,1557,40354,138,135,72,131,120,83,92,69,112,151,213,179,27,20,9,6
321,3090,2569,1357,1019,338,39,035,154502,39035154502,2215,123,19,1,0,90,46,3,0,101000,556,1350,40595,49,57,139,110,133,96,81,108,82,153,187,79,29,26,6,15
322,4730,4348,1990,1553,437,39,035,154601,39035154601,3362,116,39,13,7,165,100,6,0,86900,525,1986,36016,191,191,212,179,94,89,161,76,107,282,118,206,41,14,13,12
323,3242,3101,1337,1261,76,39,035,154603,39035154603,2273,137,34,7,3,116,19,0,0,92900,625,1328,44315,72,106,52,99,119,58,77,98,93,173,172,142,36,8,10,13
324,4162,4018,1715,1640,75,39,035,154604,39035154604,3003,157,28,0,17,132,22,9,0,92900,682,1711,39407,92,173,116,95,104,131,172,82,94,178,285,163,20,0,6,0
325,3003,143,1129,768,361,39,035,154700,39035154700,1780,36,9,0,0,77,7,8,0,74100,513,1068,37598,137,69,75,70,73,68,91,67,27,94,91,133,37,0,26,10
326,4745,4340,1551,1511,40,39,035,155101,39035155101,2971,334,222,202,62,362,212,58,25,289000,946,1504,87957,25,57,49,44,60,30,45,47,23,144,135,192,201,136,177,139
327,3337,3161,1228,1192,36,39,035,155102,39035155102,2438,289,63,64,8,220,72,34,0,177900,1086,1268,59861,44,43,53,83,71,93,88,74,27,60,142,238,71,62,52,67
328,1419,1394,537,494,43,39,035,156101,39035156101,1070,102,36,6,0,58,52,43,19,204300,663,597,48578,25,41,33,17,48,69,7,30,45,57,38,59,86,12,9,21
329,5690,5504,2136,2034,102,39,035,156102,39035156102,4008,463,120,56,17,306,149,42,4,189800,615,2123,59869,98,146,98,135,90,80,79,60,110,170,225,308,291,105,93,35
330,2117,2041,803,616,187,39,035,160100,39035160100,1441,264,35,160,19,246,127,15,9,217600,625,862,70909,21,25,40,7,62,42,47,23,16,73,98,152,52,84,51,69
331,2416,2245,1171,412,759,39,035,160200,39035160200,1630,191,26,35,9,205,118,12,10,113000,611,1107,42292,47,61,66,86,72,90,71,85,76,96,155,70,92,18,14,8
332,2152,2061,855,491,364,39,035,160300,39035160300,1418,173,68,20,18,163,100,16,0,135500,667,845,51705,42,41,22,50,28,38,59,72,48,93,118,134,35,28,19,18
333,3718,3466,1599,812,787,39,035,160400,39035160400,2451,398,131,49,21,384,131,29,13,132600,612,1606,46695,42,78,82,93,120,120,126,102,133,164,174,148,132,38,30,24
334,4236,4026,2000,784,1216,39,035,160500,39035160500,3244,398,77,72,29,385,154,26,42,148700,484,2000,32540,241,231,204,135,152,99,87,85,53,173,105,191,81,42,75,46
335,5185,4484,3805,1288,2517,39,035,160601,39035160601,4624,720,287,240,105,559,313,143,39,90800,574,3805,37512,389,192,203,252,378,349,244,208,217,347,360,320,129,62,49,106
336,3520,2995,1599,442,1157,39,035,160602,39035160602,2254,230,63,40,4,203,79,13,0,96900,503,1602,30891,148,142,145,135,200,107,109,131,120,135,102,76,28,6,3,15
337,1705,1556,1047,158,889,39,035,160700,39035160700,1194,128,40,16,6,111,20,5,0,108700,522,1048,31477,89,103,84,101,108,110,124,80,67,50,74,45,11,2,0,0
338,1137,1086,577,213,364,39,035,160800,39035160800,804,92,58,13,6,177,19,0,5,115000,461,573,34554,23,58,36,39,39,99,43,57,15,21,24,57,51,0,5,6
339,3925,3723,1754,958,796,39,035,160900,39035160900,2700,313,95,43,5,325,146,35,6,127700,517,1777,44977,77,94,82,155,105,167,99,110,97,161,225,239,100,9,38,19
340,2138,1989,821,485,336,39,035,161000,39035161000,1330,135,35,16,0,171,29,11,0,110600,610,811,48125,27,31,31,40,56,68,28,84,54,83,126,133,38,6,6,0
341,4028,3767,1704,1062,642,39,035,161100,39035161100,2734,341,67,5,18,349,124,26,13,112600,602,1710,48056,58,95,43,118,114,96,94,166,127,249,254,150,104,26,16,0
342,3138,2917,1396,756,640,39,035,161200,39035161200,2136,251,36,31,8,205,48,19,0,115500,593,1393,41683,114,94,57,120,92,90,79,142,71,147,134,136,102,9,6,0
343,3162,2954,1393,809,584,39,035,161300,39035161300,2217,220,83,28,0,297,91,27,16,115000,526,1397,41997,99,84,74,64,73,113,134,120,56,150,134,171,72,42,6,5
344,3861,3532,1580,929,651,39,035,161400,39035161400,2537,287,74,44,17,311,61,14,0,111600,639,1581,44191,72,114,79,99,80,159,102,102,86,175,249,140,84,23,0,17
345,4391,4077,1946,968,978,39,035,161500,39035161500,3000,412,55,36,0,317,111,40,4,118400,574,1939,40770,134,161,138,140,102,137,131,124,110,186,213,210,101,16,26,10
346,2278,1958,1009,398,611,39,035,161600,39035161600,1527,95,45,0,9,134,35,27,5,120900,496,1052,40254,148,87,85,105,46,28,21,81,86,78,133,64,48,26,16,0
347,2217,1865,980,319,661,39,035,161700,39035161700,1367,91,14,0,0,55,35,0,0,87200,511,966,29384,154,59,89,84,114,111,91,59,19,84,44,21,24,7,6,0
348,1322,1179,654,163,491,39,035,161800,39035161800,908,32,7,7,0,32,7,0,0,80900,442,647,27137,146,60,42,49,45,37,38,33,60,63,45,14,10,0,0,5
349,3135,2989,1368,1171,197,39,035,170101,39035170101,2354,261,77,23,25,269,117,43,8,128300,670,1358,49180,43,49,62,90,98,108,78,80,92,134,167,251,55,25,8,18
350,5358,5183,2126,2039,87,39,035,170102,39035170102,3791,526,164,48,26,512,160,36,10,134900,874,2137,56322,90,69,121,111,69,98,138,114,92,284,232,377,175,60,75,32
351,2836,2735,1466,1130,336,39,035,170201,39035170201,2355,222,56,95,29,335,134,22,6,139800,923,1461,52870,75,69,95,77,91,85,121,38,43,162,152,141,139,43,67,63
352,3950,3800,1682,1506,176,39,035,170202,39035170202,3111,327,176,81,23,358,215,19,7,142400,823,1673,50625,60,73,75,112,98,169,56,98,83,136,218,260,120,58,39,18
353,5643,2016,2179,1917,262,39,035,171102,39035171102,3694,189,33,16,0,299,48,19,0,83600,520,2173,41880,61,77,194,172,147,137,209,168,138,261,307,187,64,30,21,0
354,4356,1735,1710,1287,423,39,035,171103,39035171103,2825,99,25,5,0,174,44,0,0,83400,494,1704,38077,140,136,107,119,108,166,126,117,101,163,236,141,44,0,0,0
355,5310,1517,1920,1648,272,39,035,171104,39035171104,3340,117,15,6,0,183,68,9,0,81700,613,1923,41635,136,122,91,115,124,156,192,117,102,234,261,174,69,10,14,6
356,2954,2487,1257,1101,156,39,035,171203,39035171203,2089,90,19,0,0,75,22,6,0,82500,530,1261,36875,70,116,94,108,131,68,72,95,101,135,123,108,35,0,5,0
357,2288,1408,976,855,121,39,035,171204,39035171204,1739,46,18,8,10,56,40,0,0,82400,694,1040,37500,53,71,84,100,87,92,81,112,69,108,53,93,6,5,8,18
358,2914,2013,1296,970,326,39,035,171205,39035171205,2045,102,45,17,0,79,19,0,5,94500,514,1240,38958,56,121,78,98,87,112,88,64,65,164,178,79,25,12,0,13
359,2691,2206,1151,1007,144,39,035,171206,39035171206,1973,148,9,6,0,98,14,0,7,95000,492,1152,43750,75,80,72,76,74,58,44,136,62,112,157,115,71,13,7,0
360,2733,2580,1186,1011,175,39,035,172101,39035172101,1961,139,27,7,13,148,91,25,0,106600,885,1187,43109,50,54,26,73,91,152,97,80,118,166,100,103,23,36,13,5
361,3848,3606,1744,1324,420,39,035,172102,39035172102,2870,275,124,20,28,266,71,13,0,119100,665,1738,43200,100,94,107,142,110,123,97,114,84,179,202,283,25,31,0,47
362,4798,4129,2852,310,2542,39,035,172103,39035172103,3905,370,97,64,86,317,158,76,12,119400,678,2844,27018,427,390,249,218,242,187,212,125,118,246,193,136,37,22,13,29
363,3841,3678,1652,1332,320,39,035,172201,39035172201,2855,184,61,10,6,185,85,10,7,130300,642,1651,43951,74,96,77,174,107,102,121,98,127,170,180,186,90,30,5,14
