,pop_90,white_90,hh_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,mhval_90,mrent_90,hinc_90,ohu_90,rhu_90,I_5000_90,I_10000_90,I_12500_90,I_15000_90,I_17500_90,I_20000_90,I_22500_90,I_25000_90,I_27500_90,I_30000_90,I_32500_90,I_35000_90,I_37500_90,I_40000_90,I_42500_90,I_45000_90,I_47500_90,I_50000_90,I_55000_90,I_60000_90,I_75000_90,I_100000_90,I_125000_90,I_150000_90,I_150001_90,state,county,tract,FIPS
193,3189.0,2087.0,1583.0,20.0,91.0,481.0,806.0,157.0,392.0,187.0,55900.0,447.0,26708.0,653.0,921.0,36.0,78.0,55.0,92.0,108.0,143.0,137.0,66.0,112.0,96.0,85.0,89.0,102.0,26.0,43.0,20.0,55.0,25.0,72.0,46.0,71.0,13.0,13.0,0.0,0.0,08,005,007704,08005007704
203,4401.0,4188.0,1925.0,25.0,76.0,344.0,532.0,134.0,1243.0,881.0,133900.0,599.0,36996.0,1378.0,566.0,94.0,67.0,82.0,76.0,71.0,109.0,145.0,48.0,45.0,89.0,37.0,54.0,57.0,42.0,62.0,21.0,76.0,39.0,118.0,89.0,182.0,133.0,84.0,22.0,83.0,08,013,012101,08013012101
204,6418.0,5827.0,2940.0,182.0,301.0,575.0,1008.0,264.0,1204.0,1114.0,113000.0,540.0,31598.0,1752.0,1177.0,109.0,183.0,149.0,115.0,185.0,143.0,100.0,135.0,102.0,164.0,133.0,62.0,138.0,138.0,95.0,45.0,52.0,82.0,168.0,73.0,264.0,188.0,55.0,28.0,34.0,08,013,012102,08013012102
205,7075.0,6511.0,2996.0,82.0,134.0,723.0,1161.0,255.0,1502.0,952.0,135900.0,546.0,38245.0,2177.0,818.0,89.0,188.0,105.0,116.0,67.0,181.0,106.0,136.0,121.0,107.0,118.0,103.0,47.0,47.0,87.0,69.0,68.0,111.0,182.0,110.0,302.0,325.0,82.0,44.0,85.0,08,013,012103,08013012103
206,2087.0,1915.0,742.0,8.0,24.0,111.0,337.0,52.0,433.0,441.0,187400.0,841.0,60759.0,627.0,132.0,29.0,16.0,7.0,31.0,11.0,8.0,14.0,7.0,0.0,15.0,7.0,5.0,16.0,39.0,25.0,9.0,0.0,22.0,54.0,52.0,65.0,155.0,88.0,31.0,36.0,08,013,012104,08013012104
207,4964.0,4548.0,2738.0,178.0,152.0,177.0,461.0,127.0,1011.0,662.0,117100.0,498.0,18236.0,506.0,2239.0,283.0,516.0,197.0,150.0,175.0,163.0,128.0,175.0,131.0,134.0,91.0,63.0,68.0,24.0,12.0,41.0,52.0,45.0,49.0,19.0,93.0,66.0,30.0,4.0,29.0,08,013,012202,08013012202
208,4968.0,3861.0,2482.0,188.0,236.0,521.0,796.0,133.0,864.0,459.0,86600.0,512.0,25503.0,1031.0,1445.0,138.0,262.0,152.0,94.0,201.0,140.0,138.0,83.0,164.0,110.0,73.0,100.0,101.0,30.0,86.0,58.0,80.0,85.0,98.0,66.0,93.0,70.0,55.0,0.0,5.0,08,013,012203,08013012203
209,2178.0,2049.0,1171.0,48.0,31.0,138.0,279.0,45.0,420.0,430.0,124600.0,520.0,18884.0,327.0,764.0,121.0,159.0,143.0,65.0,82.0,28.0,46.0,58.0,46.0,12.0,24.0,19.0,30.0,13.0,36.0,43.0,13.0,6.0,14.0,42.0,97.0,46.0,21.0,0.0,7.0,08,013,012204,08013012204
210,3517.0,3206.0,1737.0,28.0,33.0,186.0,337.0,50.0,707.0,299.0,158800.0,490.0,17212.0,222.0,1611.0,225.0,295.0,124.0,98.0,143.0,72.0,106.0,67.0,65.0,61.0,81.0,16.0,43.0,25.0,73.0,0.0,30.0,12.0,45.0,31.0,57.0,42.0,8.0,6.0,12.0,08,013,012205,08013012205
211,5968.0,4806.0,781.0,14.0,0.0,57.0,122.0,41.0,360.0,467.0,500001.0,404.0,14276.0,11.0,763.0,142.0,118.0,90.0,57.0,104.0,37.0,38.0,38.0,22.0,8.0,0.0,23.0,19.0,14.0,6.0,6.0,15.0,0.0,6.0,23.0,0.0,0.0,6.0,0.0,9.0,08,013,012300,08013012300
212,5530.0,5239.0,1807.0,87.0,48.0,98.0,378.0,30.0,541.0,417.0,160100.0,615.0,15400.0,497.0,1350.0,292.0,297.0,198.0,96.0,128.0,86.0,77.0,45.0,66.0,42.0,24.0,38.0,17.0,69.0,40.0,0.0,25.0,13.0,47.0,21.0,79.0,39.0,10.0,8.0,50.0,08,013,012401,08013012401
213,1452.0,1361.0,637.0,11.0,10.0,30.0,211.0,17.0,337.0,374.0,179300.0,564.0,43967.0,399.0,189.0,34.0,44.0,12.0,27.0,22.0,8.0,21.0,23.0,26.0,16.0,15.0,16.0,12.0,16.0,13.0,23.0,7.0,23.0,19.0,27.0,75.0,64.0,34.0,18.0,42.0,08,013,012402,08013012402
214,2260.0,2032.0,971.0,7.0,29.0,168.0,275.0,94.0,593.0,380.0,128900.0,544.0,43694.0,597.0,446.0,28.0,48.0,55.0,27.0,23.0,32.0,17.0,18.0,44.0,32.0,50.0,17.0,17.0,7.0,49.0,45.0,35.0,53.0,22.0,30.0,136.0,128.0,36.0,10.0,12.0,08,013,012501,08013012501
215,2871.0,2733.0,1363.0,25.0,45.0,233.0,495.0,104.0,727.0,546.0,165400.0,452.0,27813.0,506.0,796.0,63.0,100.0,97.0,63.0,82.0,62.0,63.0,52.0,96.0,28.0,33.0,44.0,57.0,25.0,11.0,0.0,21.0,7.0,63.0,29.0,131.0,78.0,50.0,46.0,62.0,08,013,012502,08013012502
216,1087.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,013,012503,08013012503
217,4321.0,4070.0,1758.0,25.0,40.0,248.0,416.0,133.0,1071.0,1154.0,140100.0,556.0,50386.0,1223.0,545.0,43.0,60.0,42.0,39.0,51.0,63.0,55.0,41.0,65.0,60.0,60.0,32.0,38.0,57.0,44.0,59.0,38.0,17.0,169.0,81.0,194.0,244.0,98.0,37.0,71.0,08,013,012505,08013012505
218,4041.0,3607.0,1570.0,44.0,101.0,356.0,652.0,115.0,742.0,462.0,87000.0,629.0,32389.0,850.0,735.0,92.0,90.0,40.0,74.0,114.0,46.0,76.0,58.0,62.0,47.0,90.0,74.0,94.0,60.0,80.0,44.0,51.0,62.0,81.0,49.0,103.0,53.0,12.0,12.0,6.0,08,013,012507,08013012507
219,3019.0,2805.0,1315.0,43.0,56.0,276.0,416.0,151.0,645.0,406.0,91800.0,630.0,31217.0,583.0,735.0,89.0,80.0,25.0,51.0,79.0,33.0,91.0,93.0,43.0,37.0,75.0,18.0,75.0,63.0,48.0,22.0,50.0,36.0,71.0,44.0,64.0,105.0,16.0,0.0,7.0,08,013,012508,08013012508
220,3466.0,3175.0,1306.0,8.0,61.0,324.0,534.0,116.0,725.0,684.0,110800.0,874.0,48430.0,1012.0,288.0,0.0,27.0,24.0,13.0,39.0,19.0,20.0,39.0,30.0,54.0,45.0,40.0,79.0,43.0,67.0,37.0,61.0,43.0,84.0,121.0,185.0,188.0,46.0,2.0,0.0,08,013,012509,08013012509
221,4397.0,4236.0,1869.0,0.0,41.0,270.0,514.0,130.0,1038.0,1188.0,138300.0,734.0,51984.0,1492.0,392.0,34.0,21.0,15.0,11.0,26.0,47.0,44.0,44.0,106.0,61.0,74.0,28.0,50.0,73.0,100.0,47.0,43.0,77.0,80.0,73.0,296.0,256.0,89.0,62.0,112.0,08,013,012510,08013012510
222,851.0,576.0,336.0,7.0,0.0,23.0,84.0,13.0,221.0,174.0,0.0,348.0,14500.0,0.0,292.0,41.0,61.0,54.0,15.0,22.0,20.0,26.0,13.0,7.0,7.0,0.0,22.0,13.0,0.0,7.0,0.0,7.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,08,013,012602,08013012602
223,3268.0,3090.0,1236.0,8.0,23.0,330.0,440.0,124.0,661.0,606.0,152900.0,585.0,54901.0,929.0,332.0,26.0,25.0,19.0,12.0,35.0,33.0,46.0,18.0,37.0,34.0,37.0,37.0,35.0,54.0,14.0,23.0,49.0,30.0,55.0,64.0,155.0,232.0,85.0,50.0,31.0,08,013,012603,08013012603
224,7081.0,5930.0,3656.0,76.0,101.0,576.0,796.0,278.0,1209.0,785.0,90700.0,450.0,17705.0,756.0,2917.0,420.0,557.0,330.0,217.0,288.0,195.0,196.0,185.0,167.0,129.0,164.0,31.0,88.0,92.0,89.0,20.0,34.0,48.0,114.0,73.0,147.0,35.0,13.0,10.0,14.0,08,013,012604,08013012604
225,3652.0,3370.0,1363.0,24.0,89.0,389.0,557.0,126.0,828.0,493.0,142200.0,697.0,52771.0,1141.0,243.0,27.0,17.0,26.0,27.0,34.0,40.0,19.0,28.0,62.0,6.0,51.0,39.0,43.0,35.0,39.0,43.0,64.0,51.0,53.0,72.0,204.0,242.0,87.0,22.0,32.0,08,013,012701,08013012701
226,524.0,440.0,184.0,6.0,23.0,91.0,72.0,15.0,58.0,70.0,103600.0,497.0,29219.0,136.0,63.0,6.0,24.0,0.0,3.0,6.0,26.0,1.0,8.0,7.0,16.0,4.0,0.0,0.0,5.0,0.0,11.0,4.0,0.0,30.0,0.0,26.0,2.0,5.0,0.0,0.0,08,013,012704,08013012704
227,3057.0,2772.0,1613.0,22.0,63.0,241.0,560.0,185.0,727.0,290.0,96300.0,548.0,29594.0,587.0,1036.0,63.0,65.0,57.0,81.0,75.0,41.0,108.0,68.0,122.0,151.0,99.0,45.0,92.0,58.0,36.0,29.0,53.0,33.0,103.0,71.0,89.0,50.0,10.0,14.0,0.0,08,013,012705,08013012705
228,6122.0,5761.0,2234.0,18.0,79.0,624.0,930.0,236.0,1364.0,881.0,144700.0,710.0,58004.0,1834.0,395.0,27.0,54.0,42.0,8.0,37.0,14.0,30.0,57.0,46.0,23.0,64.0,33.0,34.0,68.0,91.0,76.0,108.0,19.0,140.0,230.0,365.0,283.0,148.0,73.0,164.0,08,013,012706,08013012706
229,1719.0,1512.0,625.0,35.0,146.0,304.0,277.0,83.0,185.0,209.0,158000.0,445.0,32107.0,498.0,104.0,15.0,43.0,7.0,30.0,38.0,14.0,41.0,24.0,47.0,24.0,35.0,13.0,6.0,7.0,7.0,43.0,0.0,13.0,18.0,28.0,47.0,46.0,36.0,16.0,27.0,08,013,012707,08013012707
230,3373.0,3212.0,1250.0,17.0,99.0,240.0,471.0,126.0,764.0,572.0,171400.0,604.0,59291.0,976.0,232.0,20.0,22.0,30.0,24.0,19.0,39.0,18.0,37.0,23.0,14.0,66.0,7.0,57.0,23.0,42.0,41.0,23.0,35.0,32.0,61.0,231.0,196.0,72.0,43.0,75.0,08,013,012798,08013012798
231,1654.0,1550.0,544.0,67.0,57.0,277.0,241.0,71.0,264.0,136.0,125600.0,432.0,48026.0,496.0,80.0,0.0,7.0,0.0,6.0,0.0,22.0,9.0,23.0,20.0,5.0,24.0,15.0,33.0,18.0,53.0,20.0,13.0,19.0,55.0,48.0,71.0,56.0,24.0,0.0,3.0,08,013,012800,08013012800
232,7692.0,6492.0,2942.0,118.0,337.0,1084.0,1139.0,513.0,1144.0,525.0,84300.0,544.0,38223.0,1965.0,919.0,26.0,125.0,103.0,55.0,73.0,110.0,88.0,137.0,147.0,101.0,209.0,130.0,117.0,173.0,243.0,84.0,137.0,100.0,171.0,88.0,323.0,170.0,25.0,0.0,7.0,08,013,012902,08013012902
233,2715.0,2280.0,949.0,36.0,70.0,306.0,463.0,149.0,434.0,190.0,86000.0,583.0,40864.0,771.0,161.0,20.0,27.0,50.0,20.0,18.0,15.0,23.0,5.0,42.0,35.0,32.0,56.0,50.0,49.0,94.0,33.0,19.0,52.0,92.0,44.0,81.0,65.0,14.0,13.0,0.0,08,013,012997,08013012997
234,5026.0,3812.0,1894.0,371.0,484.0,877.0,780.0,172.0,299.0,81.0,68000.0,497.0,26250.0,1378.0,503.0,109.0,166.0,106.0,97.0,105.0,130.0,103.0,103.0,56.0,63.0,133.0,181.0,66.0,66.0,106.0,62.0,26.0,26.0,78.0,18.0,44.0,7.0,12.0,9.0,22.0,08,013,012998,08013012998
235,7745.0,7071.0,2993.0,126.0,256.0,1131.0,1095.0,402.0,1379.0,667.0,93700.0,573.0,41782.0,2298.0,679.0,86.0,110.0,73.0,80.0,44.0,52.0,142.0,78.0,79.0,104.0,140.0,106.0,152.0,93.0,221.0,100.0,214.0,103.0,224.0,110.0,360.0,216.0,49.0,17.0,40.0,08,013,013002,08013013002
236,6454.0,5965.0,2359.0,115.0,201.0,684.0,964.0,276.0,1234.0,814.0,118100.0,544.0,50254.0,1881.0,384.0,46.0,63.0,17.0,33.0,64.0,0.0,70.0,29.0,84.0,41.0,78.0,41.0,165.0,85.0,122.0,58.0,130.0,45.0,150.0,227.0,334.0,226.0,151.0,49.0,51.0,08,013,013098,08013013098
237,2933.0,2679.0,1062.0,16.0,101.0,286.0,534.0,172.0,416.0,222.0,89400.0,527.0,41429.0,695.0,365.0,7.0,3.0,17.0,31.0,21.0,26.0,57.0,52.0,49.0,37.0,92.0,57.0,49.0,21.0,21.0,31.0,44.0,29.0,88.0,99.0,141.0,77.0,11.0,0.0,2.0,08,013,013102,08013013102
238,5891.0,5442.0,2271.0,66.0,258.0,1194.0,907.0,247.0,758.0,325.0,85000.0,380.0,33531.0,1409.0,892.0,32.0,172.0,79.0,50.0,119.0,91.0,134.0,124.0,112.0,101.0,98.0,57.0,140.0,79.0,95.0,62.0,41.0,120.0,121.0,102.0,165.0,137.0,21.0,10.0,9.0,08,013,013103,08013013103
239,2126.0,1929.0,764.0,20.0,76.0,325.0,392.0,82.0,338.0,195.0,100500.0,830.0,52388.0,695.0,39.0,19.0,24.0,13.0,0.0,18.0,21.0,9.0,7.0,8.0,0.0,29.0,51.0,23.0,19.0,25.0,38.0,6.0,22.0,96.0,37.0,146.0,105.0,32.0,5.0,11.0,08,013,013104,08013013104
240,5568.0,5116.0,1994.0,66.0,208.0,848.0,862.0,253.0,851.0,311.0,115000.0,401.0,45080.0,1403.0,600.0,37.0,104.0,106.0,54.0,43.0,38.0,61.0,34.0,55.0,50.0,69.0,92.0,74.0,44.0,88.0,45.0,94.0,80.0,88.0,77.0,273.0,178.0,65.0,95.0,50.0,08,013,013105,08013013105
241,1420.0,1373.0,462.0,16.0,87.0,287.0,132.0,88.0,240.0,115.0,113600.0,397.0,51709.0,418.0,53.0,0.0,6.0,11.0,13.0,5.0,15.0,20.0,25.0,15.0,19.0,3.0,22.0,11.0,16.0,16.0,2.0,17.0,7.0,22.0,18.0,103.0,46.0,17.0,25.0,8.0,08,013,013201,08013013201
242,1359.0,1294.0,470.0,16.0,47.0,210.0,246.0,60.0,229.0,99.0,160200.0,279.0,53671.0,361.0,82.0,8.0,13.0,13.0,0.0,25.0,7.0,38.0,5.0,4.0,13.0,4.0,0.0,8.0,18.0,17.0,0.0,13.0,14.0,46.0,12.0,97.0,60.0,34.0,4.0,17.0,08,013,013202,08013013202
243,6550.0,5752.0,2267.0,220.0,296.0,1485.0,1068.0,298.0,450.0,179.0,87500.0,470.0,38338.0,1673.0,588.0,49.0,148.0,62.0,74.0,30.0,90.0,141.0,93.0,61.0,121.0,86.0,75.0,72.0,94.0,130.0,125.0,47.0,68.0,162.0,135.0,236.0,144.0,0.0,17.0,7.0,08,013,013204,08013013204
244,3885.0,3706.0,1454.0,21.0,81.0,510.0,615.0,273.0,623.0,464.0,131300.0,493.0,49953.0,1239.0,232.0,24.0,49.0,16.0,0.0,42.0,37.0,44.0,36.0,26.0,65.0,27.0,35.0,63.0,26.0,106.0,20.0,59.0,53.0,111.0,76.0,213.0,172.0,98.0,8.0,48.0,08,013,013205,08013013205
245,6526.0,5969.0,2416.0,111.0,249.0,1319.0,987.0,356.0,890.0,410.0,111800.0,527.0,44631.0,1876.0,467.0,16.0,106.0,44.0,60.0,23.0,50.0,57.0,64.0,109.0,73.0,75.0,107.0,128.0,115.0,77.0,122.0,100.0,62.0,170.0,103.0,380.0,234.0,95.0,29.0,17.0,08,013,013206,08013013206
246,2721.0,2515.0,933.0,11.0,84.0,373.0,389.0,164.0,448.0,142.0,132600.0,496.0,48884.0,606.0,381.0,5.0,4.0,8.0,6.0,17.0,14.0,15.0,60.0,58.0,35.0,38.0,37.0,30.0,24.0,44.0,22.0,34.0,28.0,98.0,62.0,140.0,118.0,30.0,6.0,0.0,08,013,013207,08013013207
247,5093.0,4615.0,2192.0,315.0,297.0,897.0,920.0,218.0,647.0,256.0,74800.0,459.0,26704.0,1428.0,764.0,117.0,215.0,115.0,54.0,95.0,148.0,138.0,122.0,135.0,82.0,112.0,30.0,65.0,87.0,83.0,43.0,90.0,63.0,82.0,83.0,81.0,89.0,39.0,7.0,17.0,08,013,013302,08013013302
248,4005.0,3591.0,1379.0,38.0,97.0,592.0,700.0,269.0,463.0,166.0,88200.0,536.0,39728.0,1055.0,304.0,41.0,13.0,3.0,23.0,22.0,41.0,50.0,33.0,75.0,68.0,76.0,51.0,124.0,78.0,67.0,74.0,89.0,70.0,120.0,69.0,96.0,56.0,24.0,16.0,0.0,08,013,013305,08013013305
249,3929.0,3542.0,1457.0,98.0,196.0,861.0,521.0,278.0,299.0,102.0,83600.0,488.0,34240.0,827.0,610.0,46.0,82.0,40.0,29.0,72.0,49.0,45.0,44.0,94.0,106.0,70.0,74.0,99.0,70.0,98.0,34.0,29.0,48.0,57.0,94.0,140.0,27.0,10.0,0.0,0.0,08,013,013306,08013013306
250,3357.0,3113.0,1401.0,163.0,191.0,747.0,440.0,233.0,390.0,138.0,86900.0,426.0,29173.0,729.0,670.0,39.0,118.0,70.0,61.0,58.0,91.0,94.0,45.0,77.0,71.0,55.0,42.0,67.0,56.0,42.0,44.0,21.0,38.0,78.0,38.0,104.0,55.0,37.0,0.0,0.0,08,013,013307,08013013307
251,3276.0,2892.0,1483.0,227.0,361.0,909.0,570.0,185.0,140.0,25.0,72100.0,456.0,21623.0,975.0,507.0,72.0,178.0,97.0,121.0,174.0,56.0,67.0,89.0,91.0,88.0,77.0,46.0,3.0,16.0,70.0,29.0,53.0,27.0,21.0,27.0,43.0,25.0,6.0,7.0,0.0,08,013,013308,08013013308
252,3387.0,1924.0,1350.0,335.0,344.0,575.0,369.0,114.0,212.0,74.0,62100.0,404.0,20074.0,515.0,825.0,112.0,181.0,64.0,136.0,78.0,102.0,68.0,130.0,88.0,48.0,51.0,46.0,65.0,30.0,12.0,30.0,14.0,6.0,30.0,0.0,52.0,7.0,0.0,0.0,0.0,08,013,013401,08013013401
253,3976.0,3176.0,1318.0,140.0,234.0,632.0,591.0,153.0,382.0,138.0,91800.0,515.0,36901.0,842.0,478.0,59.0,37.0,48.0,21.0,59.0,46.0,45.0,46.0,53.0,24.0,83.0,65.0,96.0,27.0,97.0,49.0,26.0,34.0,57.0,42.0,135.0,87.0,48.0,22.0,12.0,08,013,013402,08013013402
254,3885.0,3294.0,1666.0,114.0,289.0,939.0,511.0,178.0,312.0,82.0,87600.0,477.0,25745.0,721.0,930.0,70.0,168.0,114.0,94.0,61.0,94.0,121.0,80.0,104.0,66.0,42.0,76.0,41.0,74.0,39.0,37.0,34.0,46.0,89.0,42.0,121.0,34.0,11.0,0.0,8.0,08,013,013501,08013013501
255,4601.0,3898.0,1818.0,282.0,396.0,1013.0,660.0,142.0,348.0,128.0,71700.0,443.0,30173.0,916.0,919.0,86.0,257.0,79.0,36.0,97.0,39.0,78.0,69.0,104.0,57.0,101.0,72.0,62.0,45.0,120.0,26.0,103.0,18.0,79.0,121.0,81.0,65.0,23.0,0.0,0.0,08,013,013503,08013013503
256,2697.0,2585.0,870.0,26.0,116.0,520.0,533.0,94.0,180.0,122.0,78900.0,701.0,40855.0,698.0,168.0,7.0,23.0,17.0,6.0,19.0,37.0,24.0,35.0,41.0,6.0,30.0,48.0,64.0,52.0,76.0,17.0,61.0,27.0,71.0,82.0,82.0,30.0,4.0,4.0,7.0,08,013,013504,08013013504
257,2993.0,2806.0,1134.0,68.0,153.0,752.0,557.0,154.0,298.0,114.0,107400.0,458.0,32663.0,859.0,273.0,55.0,61.0,57.0,34.0,45.0,33.0,72.0,62.0,60.0,40.0,45.0,46.0,22.0,43.0,24.0,16.0,20.0,30.0,96.0,51.0,68.0,66.0,36.0,13.0,39.0,08,013,013601,08013013601
258,623.0,623.0,246.0,0.0,28.0,79.0,123.0,11.0,100.0,72.0,77800.0,568.0,32286.0,216.0,77.0,7.0,22.0,8.0,21.0,0.0,0.0,13.0,14.0,6.0,0.0,35.0,8.0,0.0,25.0,0.0,9.0,10.0,12.0,14.0,16.0,9.0,17.0,0.0,0.0,0.0,08,013,013602,08013013602
259,4748.0,4533.0,1890.0,19.0,29.0,391.0,651.0,170.0,1190.0,1001.0,151300.0,513.0,55305.0,1560.0,322.0,44.0,62.0,30.0,65.0,45.0,60.0,90.0,24.0,39.0,69.0,65.0,35.0,27.0,50.0,20.0,48.0,21.0,48.0,92.0,159.0,242.0,281.0,118.0,42.0,114.0,08,013,013701,08013013701
260,4837.0,4753.0,1987.0,9.0,151.0,596.0,779.0,243.0,1137.0,483.0,100100.0,502.0,38848.0,1475.0,498.0,66.0,148.0,48.0,30.0,96.0,64.0,41.0,82.0,95.0,84.0,71.0,63.0,71.0,64.0,126.0,64.0,94.0,71.0,103.0,135.0,135.0,116.0,52.0,8.0,60.0,08,013,013702,08013013702
267,3541.0,3368.0,1451.0,21.0,104.0,464.0,580.0,274.0,757.0,327.0,112400.0,470.0,44639.0,1178.0,239.0,37.0,75.0,15.0,27.0,36.0,60.0,35.0,64.0,54.0,48.0,58.0,36.0,26.0,54.0,56.0,52.0,44.0,49.0,79.0,52.0,226.0,213.0,27.0,14.0,14.0,08,019,957100,08019957100
268,1784.0,1713.0,750.0,42.0,142.0,404.0,258.0,97.0,152.0,94.0,70800.0,381.0,25764.0,458.0,299.0,50.0,93.0,65.0,29.0,43.0,27.0,31.0,26.0,36.0,29.0,54.0,21.0,22.0,38.0,27.0,16.0,15.0,14.0,30.0,19.0,48.0,10.0,3.0,0.0,4.0,08,019,957200,08019957200
269,2294.0,2188.0,979.0,27.0,97.0,508.0,494.0,101.0,207.0,100.0,77500.0,410.0,26644.0,632.0,347.0,54.0,94.0,49.0,51.0,33.0,49.0,78.0,46.0,54.0,40.0,30.0,20.0,56.0,34.0,41.0,26.0,28.0,29.0,46.0,23.0,55.0,15.0,22.0,3.0,3.0,08,019,957300,08019957300
283,2934.0,2125.0,1083.0,88.0,293.0,626.0,371.0,105.0,235.0,77.0,61300.0,417.0,24137.0,752.0,329.0,58.0,114.0,46.0,86.0,60.0,48.0,83.0,71.0,77.0,41.0,47.0,31.0,45.0,27.0,42.0,59.0,12.0,16.0,28.0,32.0,44.0,7.0,9.0,0.0,0.0,08,031,000101,08031000101
284,3269.0,2344.0,1436.0,134.0,284.0,786.0,565.0,166.0,233.0,105.0,65800.0,467.0,24007.0,952.0,498.0,82.0,167.0,88.0,85.0,93.0,60.0,99.0,73.0,89.0,60.0,74.0,39.0,47.0,38.0,54.0,56.0,55.0,31.0,37.0,18.0,46.0,27.0,18.0,0.0,0.0,08,031,000102,08031000102
285,3317.0,1663.0,1303.0,365.0,380.0,834.0,368.0,108.0,175.0,52.0,57700.0,520.0,24875.0,1045.0,259.0,93.0,128.0,46.0,60.0,102.0,84.0,91.0,50.0,96.0,73.0,40.0,78.0,26.0,74.0,44.0,35.0,29.0,0.0,56.0,21.0,53.0,20.0,4.0,0.0,0.0,08,031,000201,08031000201
286,4139.0,1333.0,1479.0,492.0,668.0,626.0,322.0,54.0,152.0,83.0,60400.0,323.0,19712.0,897.0,585.0,190.0,188.0,113.0,93.0,98.0,65.0,75.0,108.0,60.0,11.0,104.0,7.0,40.0,42.0,56.0,45.0,34.0,40.0,21.0,29.0,31.0,21.0,0.0,8.0,0.0,08,031,000202,08031000202
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,031,000298,08031000298
288,5257.0,3617.0,2212.0,379.0,706.0,905.0,607.0,181.0,475.0,215.0,64900.0,398.0,22669.0,1344.0,925.0,157.0,368.0,86.0,125.0,130.0,122.0,109.0,133.0,73.0,84.0,134.0,68.0,51.0,64.0,80.0,58.0,53.0,53.0,101.0,52.0,62.0,20.0,22.0,7.0,0.0,08,031,000301,08031000301
289,3607.0,2408.0,1623.0,169.0,319.0,787.0,495.0,180.0,426.0,164.0,71300.0,395.0,27392.0,997.0,631.0,65.0,149.0,67.0,95.0,88.0,85.0,129.0,78.0,58.0,67.0,85.0,59.0,84.0,64.0,63.0,76.0,29.0,24.0,53.0,92.0,28.0,57.0,11.0,17.0,0.0,08,031,000302,08031000302
290,4988.0,2913.0,2061.0,370.0,572.0,832.0,697.0,213.0,484.0,310.0,65400.0,379.0,22940.0,1172.0,886.0,85.0,278.0,157.0,133.0,153.0,78.0,131.0,88.0,90.0,32.0,93.0,88.0,90.0,57.0,64.0,36.0,69.0,39.0,72.0,38.0,142.0,37.0,0.0,0.0,11.0,08,031,000303,08031000303
291,3419.0,1176.0,1286.0,348.0,534.0,638.0,307.0,122.0,192.0,49.0,61400.0,389.0,22111.0,726.0,581.0,86.0,200.0,66.0,66.0,69.0,80.0,90.0,61.0,42.0,47.0,49.0,62.0,76.0,35.0,57.0,27.0,31.0,24.0,41.0,12.0,31.0,22.0,6.0,0.0,6.0,08,031,000401,08031000401
292,5986.0,1816.0,2180.0,701.0,887.0,1099.0,370.0,115.0,272.0,130.0,61400.0,342.0,14379.0,767.0,1425.0,227.0,486.0,244.0,177.0,153.0,107.0,121.0,91.0,107.0,35.0,119.0,18.0,38.0,9.0,33.0,30.0,36.0,21.0,53.0,8.0,55.0,12.0,0.0,0.0,0.0,08,031,000402,08031000402
293,1801.0,1252.0,847.0,78.0,190.0,421.0,254.0,63.0,198.0,158.0,82400.0,425.0,25378.0,592.0,276.0,41.0,62.0,37.0,46.0,62.0,67.0,66.0,36.0,43.0,24.0,45.0,41.0,25.0,31.0,39.0,45.0,10.0,17.0,33.0,5.0,49.0,7.0,11.0,0.0,5.0,08,031,000501,08031000501
294,5647.0,2597.0,2399.0,634.0,725.0,957.0,662.0,58.0,342.0,229.0,68000.0,300.0,18737.0,1048.0,1369.0,220.0,468.0,189.0,173.0,102.0,96.0,105.0,114.0,157.0,58.0,86.0,77.0,67.0,45.0,37.0,18.0,47.0,18.0,83.0,33.0,137.0,45.0,16.0,8.0,0.0,08,031,000502,08031000502
295,2541.0,396.0,840.0,390.0,367.0,250.0,115.0,15.0,69.0,10.0,54400.0,341.0,16122.0,176.0,737.0,104.0,163.0,121.0,10.0,49.0,61.0,68.0,13.0,20.0,15.0,40.0,26.0,13.0,0.0,13.0,10.0,20.0,19.0,34.0,11.0,23.0,0.0,0.0,7.0,0.0,08,031,000600,08031000600
296,3598.0,1985.0,1551.0,330.0,518.0,726.0,414.0,71.0,184.0,97.0,69000.0,315.0,16070.0,465.0,1012.0,137.0,337.0,149.0,108.0,104.0,116.0,108.0,33.0,32.0,56.0,21.0,36.0,21.0,29.0,16.0,28.0,24.0,0.0,31.0,22.0,55.0,29.0,22.0,5.0,32.0,08,031,000701,08031000701
