,pop_90,white_90,hh_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,mhval_90,mrent_90,hinc_90,ohu_90,rhu_90,I_5000_90,I_10000_90,I_12500_90,I_15000_90,I_17500_90,I_20000_90,I_22500_90,I_25000_90,I_27500_90,I_30000_90,I_32500_90,I_35000_90,I_37500_90,I_40000_90,I_42500_90,I_45000_90,I_47500_90,I_50000_90,I_55000_90,I_60000_90,I_75000_90,I_100000_90,I_125000_90,I_150000_90,I_150001_90,state,county,tract,FIPS
534,4052.0,3911.0,1390.0,31.0,288.0,857.0,624.0,280.0,367.0,184.0,157400.0,536.0,51007.0,1238.0,162.0,19.0,48.0,41.0,14.0,21.0,26.0,23.0,20.0,45.0,39.0,88.0,55.0,50.0,28.0,41.0,32.0,51.0,41.0,60.0,71.0,234.0,212.0,78.0,22.0,31.0,53,033,032003,53033032003
535,7019.0,6668.0,2356.0,40.0,316.0,1001.0,1369.0,484.0,808.0,238.0,119900.0,769.0,49004.0,2076.0,240.0,31.0,56.0,24.0,18.0,47.0,83.0,24.0,34.0,43.0,56.0,88.0,36.0,118.0,62.0,154.0,95.0,138.0,118.0,218.0,156.0,434.0,214.0,44.0,47.0,18.0,53,033,032004,53033032004
536,6031.0,5398.0,1840.0,82.0,358.0,908.0,1000.0,333.0,554.0,80.0,92600.0,657.0,41163.0,1596.0,270.0,35.0,45.0,23.0,11.0,6.0,30.0,75.0,64.0,87.0,76.0,101.0,122.0,113.0,92.0,86.0,72.0,104.0,76.0,170.0,99.0,290.0,57.0,0.0,0.0,6.0,53,033,032005,53033032005
537,3233.0,2998.0,951.0,50.0,119.0,569.0,506.0,147.0,406.0,128.0,161200.0,757.0,54647.0,910.0,54.0,32.0,13.0,22.0,15.0,0.0,5.0,32.0,17.0,12.0,33.0,18.0,10.0,19.0,21.0,50.0,41.0,25.0,11.0,106.0,74.0,169.0,150.0,60.0,10.0,6.0,53,033,032006,53033032006
538,8515.0,8095.0,3383.0,147.0,414.0,1230.0,1520.0,436.0,1520.0,609.0,182100.0,593.0,38859.0,1669.0,1663.0,110.0,236.0,135.0,105.0,81.0,120.0,124.0,115.0,167.0,84.0,122.0,135.0,95.0,115.0,122.0,94.0,132.0,71.0,153.0,188.0,357.0,258.0,101.0,43.0,120.0,53,033,032101,53033032101
539,4322.0,4224.0,1540.0,50.0,161.0,481.0,766.0,275.0,770.0,372.0,187100.0,537.0,55898.0,1454.0,134.0,28.0,36.0,32.0,29.0,30.0,23.0,36.0,23.0,53.0,0.0,14.0,22.0,44.0,24.0,66.0,58.0,81.0,56.0,97.0,92.0,272.0,293.0,70.0,16.0,45.0,53,033,032102,53033032102
540,4071.0,3830.0,1317.0,16.0,88.0,357.0,775.0,194.0,782.0,299.0,206000.0,788.0,53941.0,1245.0,126.0,6.0,25.0,18.0,16.0,13.0,6.0,25.0,0.0,20.0,12.0,31.0,43.0,50.0,75.0,36.0,48.0,72.0,48.0,141.0,103.0,188.0,203.0,86.0,26.0,26.0,53,033,032203,53033032203
541,5095.0,4896.0,1891.0,43.0,224.0,693.0,846.0,208.0,1134.0,433.0,242600.0,1001.0,56768.0,1687.0,217.0,27.0,45.0,14.0,51.0,54.0,41.0,53.0,42.0,46.0,45.0,95.0,20.0,97.0,16.0,37.0,69.0,29.0,56.0,74.0,92.0,227.0,285.0,168.0,94.0,114.0,53,033,032204,53033032204
542,4934.0,4730.0,1640.0,59.0,286.0,567.0,829.0,231.0,909.0,346.0,222800.0,613.0,56791.0,1453.0,181.0,13.0,42.0,37.0,33.0,30.0,59.0,44.0,19.0,29.0,19.0,41.0,37.0,14.0,61.0,29.0,55.0,63.0,58.0,114.0,61.0,288.0,273.0,113.0,57.0,51.0,53,033,032205,53033032205
543,5822.0,5243.0,1960.0,10.0,66.0,306.0,739.0,364.0,1550.0,640.0,238800.0,807.0,61874.0,1646.0,347.0,20.0,33.0,5.0,12.0,21.0,0.0,48.0,17.0,30.0,35.0,31.0,28.0,38.0,73.0,63.0,41.0,53.0,87.0,158.0,115.0,423.0,348.0,177.0,51.0,53.0,53,033,032206,53033032206
544,7192.0,6755.0,2296.0,57.0,203.0,926.0,1059.0,366.0,1292.0,568.0,227800.0,755.0,56931.0,2099.0,214.0,21.0,28.0,25.0,13.0,29.0,16.0,75.0,59.0,65.0,38.0,111.0,15.0,60.0,52.0,50.0,64.0,127.0,53.0,200.0,115.0,351.0,326.0,121.0,167.0,115.0,53,033,032302,53033032302
545,8673.0,8171.0,3121.0,97.0,398.0,1232.0,1428.0,544.0,1274.0,585.0,202900.0,591.0,45777.0,2452.0,594.0,54.0,97.0,19.0,27.0,137.0,47.0,71.0,109.0,99.0,62.0,167.0,130.0,190.0,100.0,118.0,108.0,82.0,71.0,224.0,105.0,419.0,436.0,137.0,25.0,87.0,53,033,032304,53033032304
546,11985.0,11278.0,3819.0,36.0,113.0,943.0,1848.0,588.0,2872.0,982.0,230400.0,1001.0,63009.0,3562.0,216.0,7.0,27.0,19.0,9.0,22.0,17.0,21.0,43.0,67.0,12.0,103.0,67.0,75.0,102.0,135.0,80.0,110.0,142.0,380.0,244.0,858.0,655.0,240.0,222.0,162.0,53,033,032305,53033032305
547,7904.0,7393.0,2762.0,61.0,338.0,1000.0,1349.0,352.0,1210.0,478.0,221300.0,628.0,48950.0,1813.0,931.0,69.0,62.0,46.0,50.0,79.0,54.0,101.0,84.0,57.0,72.0,97.0,30.0,122.0,112.0,92.0,102.0,123.0,50.0,233.0,70.0,441.0,349.0,150.0,37.0,80.0,53,033,032306,53033032306
548,6901.0,6539.0,2015.0,33.0,210.0,735.0,1171.0,353.0,1034.0,414.0,195400.0,938.0,60784.0,1889.0,146.0,32.0,11.0,11.0,17.0,0.0,42.0,37.0,40.0,30.0,58.0,36.0,43.0,64.0,28.0,117.0,53.0,68.0,17.0,130.0,142.0,427.0,385.0,111.0,35.0,81.0,53,033,032307,53033032307
549,6477.0,6042.0,1989.0,8.0,97.0,440.0,825.0,348.0,1443.0,652.0,275200.0,730.0,68860.0,1812.0,143.0,39.0,5.0,12.0,16.0,6.0,30.0,44.0,11.0,31.0,18.0,46.0,45.0,49.0,23.0,32.0,36.0,106.0,36.0,109.0,133.0,259.0,357.0,242.0,92.0,212.0,53,033,032308,53033032308
550,1689.0,1556.0,714.0,86.0,101.0,337.0,238.0,127.0,265.0,37.0,228900.0,609.0,22794.0,181.0,523.0,46.0,62.0,55.0,64.0,46.0,24.0,58.0,17.0,64.0,31.0,21.0,47.0,14.0,0.0,18.0,0.0,7.0,7.0,42.0,41.0,20.0,17.0,0.0,13.0,0.0,53,033,032309,53033032309
551,11572.0,10428.0,4071.0,136.0,229.0,1491.0,1720.0,654.0,1972.0,651.0,163800.0,667.0,42445.0,2362.0,1785.0,93.0,179.0,94.0,39.0,96.0,116.0,187.0,98.0,107.0,136.0,192.0,168.0,155.0,177.0,203.0,114.0,190.0,151.0,280.0,255.0,491.0,385.0,63.0,61.0,41.0,53,033,032310,53033032310
552,6958.0,6717.0,2381.0,94.0,417.0,1422.0,1088.0,421.0,591.0,231.0,139200.0,604.0,39575.0,2020.0,342.0,39.0,70.0,29.0,22.0,90.0,62.0,96.0,71.0,124.0,132.0,85.0,109.0,137.0,150.0,119.0,91.0,105.0,58.0,177.0,145.0,268.0,119.0,58.0,14.0,11.0,53,033,032400,53033032400
553,3716.0,3492.0,1331.0,86.0,203.0,787.0,587.0,205.0,339.0,109.0,123200.0,535.0,37149.0,1045.0,263.0,41.0,82.0,51.0,44.0,42.0,45.0,29.0,35.0,57.0,40.0,89.0,40.0,82.0,67.0,107.0,16.0,48.0,41.0,76.0,48.0,138.0,58.0,24.0,0.0,31.0,53,033,032500,53033032500
554,3939.0,3783.0,1342.0,119.0,170.0,858.0,601.0,166.0,394.0,91.0,143100.0,536.0,39875.0,1068.0,240.0,13.0,61.0,47.0,24.0,49.0,44.0,47.0,39.0,69.0,62.0,20.0,57.0,82.0,60.0,74.0,4.0,47.0,31.0,109.0,81.0,167.0,84.0,60.0,4.0,7.0,53,033,032600,53033032600
555,6863.0,6496.0,2654.0,338.0,664.0,1557.0,1068.0,251.0,436.0,131.0,112200.0,485.0,30215.0,1761.0,927.0,101.0,227.0,185.0,92.0,123.0,86.0,132.0,144.0,124.0,102.0,128.0,95.0,151.0,89.0,118.0,59.0,116.0,51.0,118.0,101.0,158.0,110.0,17.0,18.0,9.0,53,033,032701,53033032701
556,4342.0,4184.0,1445.0,33.0,120.0,652.0,786.0,359.0,450.0,171.0,116100.0,739.0,42286.0,1251.0,190.0,2.0,51.0,25.0,34.0,36.0,18.0,11.0,14.0,68.0,73.0,99.0,83.0,53.0,86.0,76.0,93.0,102.0,50.0,108.0,107.0,138.0,101.0,7.0,0.0,10.0,53,033,032702,53033032702
557,1889.0,1763.0,638.0,91.0,155.0,314.0,331.0,119.0,126.0,49.0,144400.0,439.0,41364.0,556.0,95.0,20.0,41.0,13.0,24.0,17.0,22.0,34.0,7.0,22.0,9.0,39.0,12.0,10.0,25.0,44.0,13.0,35.0,14.0,28.0,44.0,92.0,46.0,14.0,7.0,6.0,53,033,032800,53033032800
558,561.0,545.0,254.0,10.0,83.0,127.0,89.0,18.0,42.0,15.0,59400.0,368.0,27857.0,163.0,56.0,33.0,23.0,14.0,18.0,3.0,16.0,9.0,2.0,6.0,21.0,3.0,6.0,6.0,9.0,12.0,15.0,17.0,0.0,19.0,5.0,5.0,9.0,0.0,3.0,0.0,53,033,032900,53033032900
559,272.0,272.0,107.0,22.0,10.0,92.0,12.0,0.0,32.0,33.0,168100.0,425.0,51789.0,98.0,10.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,13.0,18.0,8.0,0.0,9.0,53,033,033000,53033033000
560,74.0,74.0,34.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,363.0,30000.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,033,033100,53033033100
682,4063.0,3701.0,1530.0,34.0,139.0,567.0,712.0,230.0,736.0,334.0,152100.0,617.0,50000.0,1224.0,324.0,19.0,56.0,25.0,26.0,35.0,22.0,28.0,26.0,44.0,35.0,38.0,39.0,67.0,51.0,55.0,71.0,59.0,69.0,105.0,113.0,187.0,206.0,98.0,23.0,33.0,53,053,060101,53053060101
683,4293.0,3686.0,1375.0,62.0,228.0,777.0,747.0,280.0,328.0,84.0,86900.0,713.0,43192.0,1102.0,261.0,13.0,23.0,20.0,12.0,24.0,23.0,36.0,31.0,48.0,53.0,82.0,55.0,104.0,55.0,93.0,56.0,82.0,89.0,123.0,92.0,177.0,65.0,9.0,4.0,6.0,53,053,060102,53053060102
684,274.0,235.0,131.0,2.0,38.0,63.0,86.0,17.0,29.0,4.0,57500.0,393.0,26917.0,85.0,40.0,5.0,8.0,3.0,4.0,4.0,4.0,16.0,10.0,15.0,3.0,11.0,2.0,2.0,4.0,8.0,3.0,0.0,10.0,11.0,1.0,2.0,3.0,0.0,0.0,2.0,53,053,060200,53053060200
685,254.0,224.0,0.0,0.0,0.0,53.0,50.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,053,060299,53053060299
686,3144.0,2830.0,1138.0,67.0,359.0,734.0,508.0,138.0,277.0,136.0,70800.0,525.0,33013.0,875.0,280.0,45.0,84.0,79.0,21.0,32.0,68.0,32.0,24.0,58.0,60.0,58.0,39.0,69.0,30.0,38.0,56.0,32.0,26.0,57.0,63.0,76.0,44.0,20.0,5.0,22.0,53,053,060300,53053060300
687,3991.0,3724.0,1686.0,49.0,297.0,629.0,762.0,231.0,604.0,328.0,72900.0,462.0,34632.0,1371.0,294.0,18.0,82.0,88.0,88.0,86.0,68.0,72.0,91.0,57.0,66.0,69.0,68.0,65.0,71.0,47.0,79.0,55.0,45.0,81.0,52.0,183.0,73.0,19.0,23.0,40.0,53,053,060400,53053060400
688,4064.0,3861.0,1642.0,59.0,131.0,517.0,574.0,132.0,798.0,521.0,95400.0,439.0,39152.0,1294.0,358.0,56.0,80.0,72.0,62.0,66.0,66.0,38.0,99.0,30.0,10.0,75.0,54.0,76.0,56.0,93.0,44.0,37.0,43.0,144.0,88.0,177.0,79.0,56.0,7.0,34.0,53,053,060500,53053060500
689,5527.0,5021.0,2677.0,108.0,275.0,916.0,886.0,366.0,744.0,531.0,93500.0,359.0,24762.0,1156.0,1535.0,203.0,321.0,153.0,167.0,119.0,126.0,140.0,121.0,65.0,88.0,75.0,83.0,83.0,34.0,72.0,134.0,72.0,44.0,93.0,84.0,192.0,69.0,89.0,9.0,41.0,53,053,060600,53053060600
690,7236.0,6611.0,2368.0,121.0,414.0,898.0,842.0,238.0,628.0,358.0,71100.0,420.0,27331.0,1413.0,936.0,121.0,262.0,167.0,93.0,129.0,69.0,137.0,137.0,74.0,70.0,82.0,78.0,128.0,61.0,137.0,86.0,69.0,76.0,91.0,58.0,86.0,84.0,73.0,0.0,0.0,53,053,060700,53053060700
691,5268.0,4871.0,2202.0,142.0,291.0,1433.0,644.0,357.0,578.0,240.0,68500.0,521.0,31797.0,1809.0,379.0,84.0,136.0,25.0,105.0,63.0,86.0,126.0,88.0,101.0,154.0,185.0,61.0,112.0,104.0,145.0,53.0,84.0,68.0,135.0,77.0,119.0,55.0,26.0,0.0,10.0,53,053,060800,53053060800
692,8364.0,7046.0,3480.0,246.0,522.0,1766.0,1251.0,461.0,739.0,423.0,77300.0,429.0,30646.0,1987.0,1520.0,161.0,362.0,136.0,140.0,111.0,157.0,217.0,135.0,140.0,143.0,147.0,101.0,246.0,130.0,99.0,130.0,70.0,69.0,154.0,69.0,314.0,148.0,29.0,36.0,36.0,53,053,060901,53053060901
693,8857.0,7605.0,3806.0,213.0,518.0,1794.0,1410.0,566.0,1144.0,530.0,95900.0,412.0,31617.0,2228.0,1566.0,223.0,334.0,180.0,81.0,153.0,214.0,212.0,167.0,105.0,71.0,252.0,144.0,170.0,119.0,169.0,74.0,113.0,92.0,116.0,174.0,281.0,240.0,69.0,27.0,26.0,53,053,060902,53053060902
694,7323.0,6225.0,3392.0,166.0,602.0,1398.0,1363.0,423.0,657.0,467.0,90800.0,419.0,26671.0,1551.0,1844.0,178.0,398.0,106.0,198.0,146.0,152.0,253.0,138.0,190.0,107.0,210.0,81.0,94.0,95.0,151.0,68.0,98.0,75.0,125.0,158.0,162.0,138.0,22.0,11.0,38.0,53,053,061000,53053061000
695,6020.0,5178.0,2633.0,392.0,749.0,1391.0,921.0,339.0,423.0,112.0,62800.0,441.0,26126.0,1476.0,1143.0,153.0,374.0,115.0,133.0,167.0,97.0,135.0,97.0,101.0,108.0,144.0,65.0,178.0,64.0,128.0,48.0,104.0,33.0,161.0,29.0,122.0,61.0,0.0,8.0,8.0,53,053,061100,53053061100
696,5059.0,3710.0,2077.0,286.0,446.0,1263.0,722.0,180.0,279.0,73.0,52900.0,412.0,24481.0,1084.0,967.0,159.0,271.0,129.0,94.0,66.0,58.0,168.0,118.0,141.0,63.0,149.0,29.0,69.0,26.0,65.0,54.0,54.0,51.0,58.0,62.0,62.0,101.0,11.0,0.0,19.0,53,053,061200,53053061200
697,4598.0,2161.0,1730.0,231.0,505.0,729.0,545.0,243.0,206.0,93.0,46800.0,368.0,16238.0,673.0,1030.0,210.0,281.0,188.0,135.0,103.0,74.0,30.0,52.0,176.0,54.0,76.0,53.0,24.0,32.0,33.0,5.0,53.0,24.0,24.0,37.0,36.0,16.0,0.0,14.0,0.0,53,053,061300,53053061300
698,3727.0,1711.0,1131.0,373.0,442.0,634.0,549.0,86.0,139.0,53.0,51200.0,267.0,10010.0,112.0,1073.0,279.0,286.0,127.0,39.0,83.0,25.0,44.0,40.0,21.0,6.0,49.0,24.0,11.0,10.0,13.0,0.0,4.0,0.0,10.0,9.0,17.0,29.0,5.0,0.0,0.0,53,053,061400,53053061400
699,4346.0,3648.0,2786.0,170.0,449.0,866.0,821.0,231.0,503.0,279.0,94800.0,325.0,14337.0,177.0,2647.0,393.0,562.0,233.0,279.0,170.0,173.0,151.0,50.0,97.0,91.0,80.0,58.0,77.0,80.0,48.0,16.0,30.0,36.0,59.0,10.0,47.0,6.0,11.0,8.0,21.0,53,053,061500,53053061500
700,1102.0,887.0,819.0,116.0,292.0,183.0,264.0,15.0,59.0,18.0,0.0,197.0,6319.0,18.0,813.0,288.0,285.0,88.0,46.0,0.0,23.0,17.0,7.0,11.0,20.0,0.0,0.0,0.0,7.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,053,061601,53053061601
701,734.0,556.0,259.0,150.0,159.0,152.0,105.0,30.0,8.0,7.0,44500.0,274.0,13542.0,35.0,204.0,79.0,17.0,26.0,18.0,21.0,17.0,17.0,15.0,5.0,3.0,15.0,8.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,53,053,061602,53053061602
702,4115.0,1598.0,1453.0,334.0,509.0,645.0,518.0,158.0,135.0,21.0,45800.0,354.0,14614.0,627.0,866.0,168.0,360.0,141.0,68.0,109.0,33.0,80.0,40.0,56.0,87.0,48.0,53.0,24.0,5.0,29.0,43.0,27.0,7.0,13.0,15.0,19.0,10.0,11.0,7.0,0.0,53,053,061700,53053061700
703,2973.0,2184.0,1089.0,134.0,306.0,680.0,414.0,119.0,47.0,25.0,48900.0,424.0,19245.0,525.0,601.0,63.0,181.0,116.0,37.0,77.0,101.0,45.0,43.0,49.0,29.0,65.0,41.0,62.0,47.0,26.0,0.0,27.0,17.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,53,053,061800,53053061800
704,2025.0,1531.0,744.0,129.0,251.0,477.0,326.0,64.0,81.0,13.0,54900.0,351.0,18250.0,334.0,399.0,75.0,139.0,49.0,70.0,24.0,50.0,47.0,33.0,32.0,23.0,16.0,14.0,12.0,16.0,6.0,4.0,24.0,27.0,7.0,13.0,24.0,39.0,0.0,0.0,0.0,53,053,061900,53053061900
705,4215.0,2948.0,1585.0,240.0,464.0,881.0,666.0,130.0,110.0,44.0,48300.0,400.0,20729.0,775.0,800.0,102.0,231.0,93.0,102.0,86.0,154.0,84.0,65.0,101.0,67.0,82.0,31.0,40.0,17.0,31.0,49.0,33.0,23.0,79.0,55.0,40.0,11.0,0.0,5.0,4.0,53,053,062000,53053062000
706,2947.0,1634.0,935.0,136.0,425.0,539.0,328.0,77.0,89.0,31.0,47500.0,455.0,25379.0,553.0,409.0,65.0,136.0,51.0,43.0,49.0,23.0,58.0,34.0,56.0,31.0,79.0,38.0,31.0,38.0,26.0,36.0,13.0,19.0,28.0,16.0,35.0,17.0,9.0,0.0,4.0,53,053,062100,53053062100
707,3010.0,556.0,831.0,535.0,230.0,192.0,120.0,38.0,10.0,0.0,0.0,166.0,6724.0,0.0,828.0,222.0,360.0,87.0,60.0,24.0,19.0,27.0,10.0,3.0,6.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53,053,062200,53053062200
708,4167.0,2796.0,1442.0,356.0,345.0,952.0,507.0,125.0,80.0,71.0,51900.0,478.0,26378.0,965.0,487.0,122.0,151.0,95.0,79.0,49.0,49.0,81.0,52.0,78.0,85.0,84.0,57.0,64.0,50.0,90.0,29.0,32.0,34.0,49.0,48.0,49.0,15.0,0.0,0.0,0.0,53,053,062300,53053062300
709,5285.0,4549.0,2050.0,307.0,530.0,1354.0,779.0,214.0,196.0,66.0,56000.0,473.0,26554.0,1425.0,632.0,29.0,251.0,164.0,103.0,125.0,94.0,124.0,38.0,156.0,109.0,119.0,66.0,107.0,112.0,56.0,80.0,19.0,48.0,103.0,71.0,68.0,8.0,0.0,0.0,0.0,53,053,062400,53053062400
710,7290.0,5651.0,2678.0,292.0,853.0,1827.0,817.0,248.0,316.0,73.0,54300.0,428.0,23711.0,1656.0,1028.0,212.0,193.0,200.0,134.0,97.0,190.0,235.0,161.0,135.0,93.0,129.0,73.0,107.0,67.0,116.0,38.0,99.0,67.0,130.0,83.0,90.0,22.0,7.0,0.0,0.0,53,053,062500,53053062500
711,1673.0,1398.0,663.0,55.0,206.0,477.0,200.0,66.0,45.0,16.0,51400.0,419.0,19093.0,270.0,359.0,59.0,95.0,57.0,50.0,38.0,51.0,12.0,26.0,43.0,37.0,31.0,19.0,14.0,19.0,21.0,17.0,22.0,10.0,12.0,13.0,5.0,5.0,0.0,7.0,0.0,53,053,062600,53053062600
712,1107.0,778.0,469.0,18.0,109.0,320.0,168.0,50.0,5.0,4.0,57600.0,365.0,14097.0,127.0,398.0,36.0,109.0,78.0,18.0,48.0,15.0,3.0,23.0,12.0,11.0,0.0,23.0,18.0,6.0,15.0,24.0,0.0,4.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,53,053,062700,53053062700
713,5515.0,4081.0,2440.0,174.0,377.0,1041.0,943.0,225.0,367.0,26.0,54000.0,485.0,22214.0,335.0,2142.0,139.0,294.0,119.0,161.0,187.0,134.0,210.0,130.0,158.0,99.0,150.0,60.0,93.0,112.0,82.0,30.0,43.0,31.0,81.0,28.0,39.0,22.0,17.0,0.0,21.0,53,053,062801,53053062801
714,4134.0,3065.0,1474.0,118.0,407.0,948.0,652.0,179.0,95.0,21.0,60700.0,447.0,26385.0,800.0,675.0,71.0,185.0,73.0,42.0,82.0,90.0,90.0,63.0,74.0,84.0,133.0,78.0,50.0,38.0,78.0,35.0,34.0,24.0,54.0,35.0,48.0,13.0,0.0,0.0,0.0,53,053,062802,53053062802
715,5789.0,4608.0,2367.0,216.0,632.0,1457.0,765.0,230.0,161.0,78.0,53000.0,422.0,22307.0,1121.0,1247.0,134.0,340.0,167.0,139.0,190.0,124.0,97.0,158.0,135.0,96.0,81.0,89.0,68.0,86.0,86.0,57.0,64.0,55.0,100.0,15.0,61.0,25.0,0.0,0.0,0.0,53,053,062900,53053062900
716,3157.0,2521.0,1242.0,119.0,292.0,738.0,367.0,184.0,171.0,60.0,54700.0,448.0,25227.0,683.0,544.0,50.0,109.0,67.0,63.0,57.0,107.0,75.0,86.0,77.0,71.0,41.0,96.0,65.0,53.0,41.0,52.0,10.0,5.0,35.0,8.0,54.0,20.0,0.0,0.0,0.0,53,053,063000,53053063000
717,4022.0,3289.0,1499.0,189.0,363.0,1039.0,589.0,224.0,213.0,55.0,61900.0,516.0,28436.0,1161.0,340.0,49.0,181.0,63.0,33.0,76.0,57.0,78.0,76.0,74.0,167.0,114.0,59.0,51.0,45.0,39.0,46.0,35.0,43.0,71.0,27.0,42.0,63.0,0.0,5.0,5.0,53,053,063100,53053063100
718,4712.0,3992.0,1782.0,255.0,462.0,1356.0,593.0,197.0,151.0,68.0,59800.0,480.0,26696.0,1307.0,457.0,69.0,144.0,85.0,105.0,135.0,51.0,100.0,105.0,143.0,46.0,74.0,52.0,129.0,54.0,65.0,97.0,32.0,27.0,87.0,37.0,95.0,42.0,8.0,0.0,0.0,53,053,063200,53053063200
719,5861.0,3349.0,1861.0,355.0,488.0,1320.0,844.0,188.0,211.0,33.0,60100.0,513.0,27485.0,1270.0,595.0,92.0,163.0,98.0,115.0,93.0,82.0,92.0,115.0,81.0,86.0,115.0,99.0,79.0,42.0,65.0,67.0,74.0,33.0,45.0,76.0,64.0,53.0,15.0,11.0,6.0,53,053,063300,53053063300
720,6476.0,5172.0,2465.0,258.0,637.0,1646.0,914.0,260.0,292.0,125.0,61700.0,423.0,26639.0,1507.0,982.0,116.0,323.0,150.0,84.0,158.0,159.0,54.0,98.0,138.0,121.0,95.0,102.0,217.0,67.0,98.0,42.0,65.0,70.0,64.0,66.0,144.0,34.0,0.0,0.0,0.0,53,053,063400,53053063400
721,7631.0,4618.0,2695.0,198.0,614.0,1924.0,992.0,361.0,231.0,105.0,69300.0,468.0,27875.0,1659.0,1015.0,83.0,218.0,150.0,181.0,186.0,178.0,114.0,111.0,116.0,70.0,218.0,159.0,117.0,79.0,150.0,84.0,44.0,87.0,120.0,85.0,106.0,39.0,0.0,0.0,0.0,53,053,063500,53053063500
722,2093.0,1967.0,679.0,34.0,138.0,458.0,350.0,98.0,137.0,64.0,82500.0,456.0,35464.0,540.0,178.0,0.0,13.0,23.0,11.0,31.0,8.0,33.0,44.0,33.0,14.0,78.0,45.0,35.0,56.0,29.0,17.0,10.0,2.0,27.0,39.0,68.0,37.0,22.0,2.0,2.0,53,053,070100,53053070100
723,5949.0,5760.0,2027.0,203.0,579.0,1315.0,990.0,284.0,187.0,56.0,88800.0,526.0,31631.0,1755.0,299.0,39.0,129.0,81.0,63.0,112.0,90.0,129.0,77.0,104.0,106.0,128.0,56.0,110.0,87.0,71.0,99.0,102.0,66.0,126.0,81.0,136.0,33.0,0.0,2.0,0.0,53,053,070201,53053070201
724,9281.0,8940.0,3019.0,786.0,914.0,1825.0,1528.0,340.0,276.0,121.0,73800.0,443.0,32284.0,2344.0,615.0,95.0,189.0,114.0,118.0,134.0,120.0,237.0,110.0,127.0,112.0,168.0,115.0,171.0,109.0,213.0,94.0,97.0,84.0,154.0,127.0,161.0,108.0,29.0,24.0,9.0,53,053,070202,53053070202
725,6262.0,6012.0,2071.0,37.0,269.0,1117.0,1344.0,333.0,609.0,221.0,160100.0,494.0,52620.0,1910.0,162.0,36.0,20.0,19.0,20.0,33.0,24.0,94.0,28.0,91.0,36.0,62.0,106.0,77.0,71.0,47.0,42.0,53.0,90.0,156.0,105.0,387.0,285.0,90.0,14.0,85.0,53,053,070301,53053070301
726,6071.0,5833.0,1924.0,69.0,384.0,1124.0,1088.0,266.0,398.0,119.0,99700.0,492.0,42401.0,1653.0,264.0,43.0,51.0,7.0,25.0,52.0,53.0,46.0,57.0,48.0,90.0,88.0,65.0,115.0,77.0,151.0,67.0,68.0,123.0,132.0,85.0,268.0,154.0,24.0,28.0,7.0,53,053,070303,53053070303
727,5896.0,5704.0,1991.0,168.0,442.0,1362.0,899.0,356.0,214.0,155.0,87000.0,540.0,40650.0,1665.0,290.0,26.0,99.0,101.0,52.0,24.0,50.0,83.0,31.0,66.0,101.0,56.0,121.0,90.0,63.0,125.0,112.0,86.0,53.0,194.0,126.0,174.0,127.0,31.0,0.0,0.0,53,053,070304,53053070304
728,3818.0,3564.0,1238.0,108.0,405.0,883.0,518.0,136.0,105.0,34.0,87800.0,578.0,31417.0,1006.0,253.0,16.0,76.0,82.0,66.0,24.0,87.0,53.0,51.0,60.0,70.0,60.0,29.0,99.0,60.0,81.0,34.0,49.0,20.0,42.0,82.0,65.0,23.0,3.0,0.0,6.0,53,053,070305,53053070305
729,4487.0,4265.0,1669.0,173.0,524.0,1019.0,713.0,218.0,293.0,74.0,68500.0,414.0,30103.0,1223.0,392.0,57.0,135.0,63.0,87.0,102.0,56.0,87.0,99.0,88.0,57.0,85.0,89.0,93.0,85.0,98.0,54.0,57.0,36.0,86.0,28.0,79.0,32.0,4.0,10.0,2.0,53,053,070400,53053070400
730,3256.0,3086.0,1481.0,174.0,354.0,1093.0,463.0,153.0,192.0,21.0,78900.0,436.0,20891.0,1085.0,415.0,81.0,190.0,91.0,116.0,84.0,145.0,94.0,69.0,95.0,62.0,57.0,36.0,44.0,49.0,51.0,12.0,32.0,19.0,29.0,33.0,52.0,31.0,2.0,0.0,7.0,53,053,070500,53053070500
